TransactionID,CustomerID,DateKey,ProductKey,BranchKey,ChannelKey,TransactionTypeKey,OfferKey,CurrencyKey,CurrencyRateKey,CustomerProfileKey,TransactionValueBandKey,AmountOriginal,AmountUSD,CreditCardFeesOriginal,CreditCardFeesUSD,InsuranceFeesOriginal,InsuranceFeesUSD,LatePaymentAmountOriginal,LatePaymentAmountUSD,TotalFeesOriginal,TotalFeesUSD,FeeRate,HasFeeFriction,HasLatePayment,CustomerScore,MonthlyIncome,FeeBurdenZScore,HighFeeBurdenFlag
4311,1717,20230908,P023,B002,CH003,TT001,O004,CUR001,20230908-EUR,CP015,TV001,884.0693759966908,946.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,680,5040.11,-0.6403,False
4312,4561,20250302,P015,B002,CH003,TT006,O002,CUR001,20250228-EUR,CP006,TV002,4268.127385894346,4443.55,0.0,0.0,72.56,75.54,0.0,0.0,72.56,75.54,0.017,True,False,388,1181.88,0.7816,False
4313,7782,20240204,P015,B005,CH001,TT005,O006,CUR002,20240204-USD,CP011,TV003,6791.923460469233,6791.92,0.0,0.0,24.8,24.8,0.0,0.0,24.8,24.8,0.003651,True,False,360,4556.3,-0.1798,False
4314,2048,20231006,P005,B001,CH001,TT005,O002,CUR001,20231006-EUR,CP006,TV003,5184.218599764295,5476.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,344,1480.23,-0.6196,False
4315,9307,20230409,P017,B004,CH004,TT003,O004,CUR001,20230406-EUR,CP012,TV003,8198.659974834245,8948.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,477,6068.07,-0.6403,False
4316,8905,20230121,P018,B004,CH003,TT006,O001,CUR001,20230120-EUR,CP002,TV002,3836.339145296897,4153.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,626,7975.22,-0.6253,False
4317,6578,20240909,P018,B005,CH001,TT002,O001,CUR001,20240909-EUR,CP001,TV004,13679.62126520047,15106.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,370,8321.06,-0.6253,False
4318,2620,20230715,P019,B004,CH001,TT006,O004,CUR001,20230714-EUR,CP017,TV003,6531.747566043668,7329.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,795,3440.72,-0.6403,False
4319,7548,20250228,P021,B005,CH004,TT002,O004,CUR001,20250228-EUR,CP015,TV002,2292.069957365648,2386.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,738,5544.21,-0.6403,False
4320,8381,20240622,P015,B006,CH003,TT004,O006,CUR002,20240622-USD,CP011,TV004,12011.85533458174,12011.86,0.0,0.0,72.51,72.51,155.86,155.86,228.37,228.37,0.019012,True,True,392,4135.52,3.5997,True
4321,5780,20231223,P010,B005,CH001,TT001,O001,CUR001,20231222-EUR,CP003,TV003,8495.04031064887,9364.08,47.46,52.32,0.0,0.0,0.0,0.0,47.46,52.32,0.005587,True,False,732,7385.27,0.3393,False
4322,4792,20250209,P025,B005,CH004,TT006,O007,CUR002,20250209-USD,CP001,TV002,4022.688497178464,4022.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,411,8909.21,-0.6253,False
4323,3941,20240814,P003,B003,CH001,TT002,O004,CUR001,20240814-EUR,CP014,TV002,1430.97789604668,1576.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,612,6774.39,-0.6403,False
4324,6695,20231011,P025,B005,CH004,TT003,O007,CUR001,20231011-EUR,CP003,TV002,4181.239077392701,4433.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,736,8061.93,-0.6253,False
4325,7401,20240315,P023,B002,CH001,TT002,O007,CUR001,20240315-EUR,CP001,TV002,2273.823621795785,2476.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,530,7583.66,-0.6253,False
4326,7197,20230208,P001,B004,CH002,TT004,O004,CUR001,20230208-EUR,CP011,TV002,1638.994801876079,1759.46,0.0,0.0,0.0,0.0,173.42,186.17,173.42,186.17,0.105811,True,True,539,3873.95,2.8162,True
4327,6450,20240508,P006,B006,CH003,TT002,O002,CUR001,20240508-EUR,CP006,TV004,9692.191917848117,10412.32,21.31,22.89,0.0,0.0,0.0,0.0,21.31,22.89,0.002198,True,False,389,2109.64,-0.195,False
4328,9975,20230319,P013,B008,CH001,TT001,O007,CUR001,20230317-EUR,CP001,TV002,2146.573222695008,2280.3,0.0,0.0,77.48,82.31,0.0,0.0,77.48,82.31,0.036096,True,False,367,9400.57,0.8922,False
4329,9432,20250124,P025,B003,CH003,TT006,O007,CUR001,20250124-EUR,CP005,TV002,4599.074176266609,4816.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,828,7393.31,-0.6253,False
4330,6874,20240506,P003,B005,CH004,TT002,O004,CUR001,20240506-EUR,CP016,TV001,11.91519838458992,12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,672,6361.52,-0.6403,False
4331,2553,20230428,P005,B008,CH004,TT006,O007,CUR001,20230428-EUR,CP001,TV002,3419.225253713998,3754.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,510,7848.73,-0.6253,False
4332,2012,20241010,P010,B007,CH001,TT004,O001,CUR001,20241010-EUR,CP003,TV001,301.9092874355504,330.05,44.54,48.69,0.0,0.0,27.8,30.39,72.34,79.08,0.2396,True,True,704,8207.85,0.8327,False
4333,9378,20231026,P022,B005,CH002,TT002,O004,CUR001,20231026-EUR,CP015,TV002,4551.807288387979,4797.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,686,4071.99,-0.6403,False
4334,2881,20230712,P003,B004,CH003,TT002,O004,CUR001,20230712-EUR,CP011,TV002,988.4857937341444,1089.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,517,5056.99,-0.6403,False
4335,7799,20230417,P009,B004,CH001,TT004,O003,CUR002,20230417-USD,CP012,TV003,6586.96500652127,6586.97,12.69,12.69,0.0,0.0,12.44,12.44,25.13,25.13,0.003815,True,True,455,6838.47,-0.1737,False
4336,5586,20250212,P009,B008,CH004,TT001,O001,CUR001,20250212-EUR,CP004,TV003,6177.754971234751,6406.33,44.99,46.65,0.0,0.0,0.0,0.0,44.99,46.65,0.007282,True,False,786,7564.66,0.2348,False
4337,9622,20250423,P001,B008,CH001,TT002,O004,CUR001,20250423-EUR,CP013,TV003,6076.821357283178,6936.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,650,4547.77,-0.6403,False
4338,9430,20230420,P005,B001,CH002,TT006,O002,CUR001,20230420-EUR,CP009,TV003,5826.056337877653,6376.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,784,1556.05,-0.6196,False
4339,7447,20230804,P025,B006,CH003,TT001,O004,CUR002,20230804-USD,CP014,TV001,166.6811234014648,166.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,592,6165.59,-0.6403,False
4340,3345,20230310,P022,B003,CH003,TT005,O007,CUR001,20230310-EUR,CP003,TV002,1940.41648242311,2054.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,705,7043.85,-0.6253,False
4341,1075,20240209,P015,B004,CH003,TT001,O007,CUR001,20240209-EUR,CP001,TV002,4012.995061072,4322.8,0.0,0.0,95.62,103.0,0.0,0.0,95.62,103.0,0.023827,True,False,333,8828.92,1.2737,False
4342,6877,20240720,P001,B005,CH004,TT005,O007,CUR001,20240719-EUR,CP001,TV003,7586.675059390152,8261.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,414,7847.44,-0.6253,False
4343,7785,20240727,P018,B001,CH003,TT006,O001,CUR002,20240727-USD,CP001,TV004,11549.18759029743,11549.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,415,7847.48,-0.6253,False
4344,5922,20240426,P018,B004,CH004,TT002,O002,CUR001,20240426-EUR,CP006,TV004,10552.89028148403,11306.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,473,2266.77,-0.6196,False
4345,9090,20250122,P011,B001,CH004,TT006,O007,CUR001,20250122-EUR,CP002,TV003,5496.966740349422,5740.48,0.0,0.0,97.0,101.3,0.0,0.0,97.0,101.3,0.017647,True,False,647,8878.81,1.2423,False
4346,3330,20240210,P002,B004,CH001,TT004,O007,CUR002,20240210-USD,CP001,TV003,6948.53352810552,6948.53,0.0,0.0,0.0,0.0,162.3,162.3,162.3,162.3,0.023357,True,True,465,7261.8,2.367,True
4347,5686,20240616,P008,B002,CH001,TT006,O001,CUR001,20240614-EUR,CP001,TV001,174.1363002726334,186.08,13.03,13.92,0.0,0.0,0.0,0.0,13.03,13.92,0.074807,True,False,500,9541.78,-0.3687,False
4348,2902,20231030,P016,B005,CH002,TT005,O004,CUR001,20231030-EUR,CP020,TV002,3415.20812001795,3621.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,802,6756.54,-0.6403,False
4349,5670,20230902,P025,B003,CH003,TT001,O004,CUR001,20230901-EUR,CP011,TV002,3468.290201138967,3761.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,340,5576.58,-0.6403,False
4350,8143,20230912,P018,B001,CH004,TT003,O004,CUR001,20230912-EUR,CP019,TV003,7582.25074345192,8122.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,843,4299.21,-0.6403,False
4351,3059,20230108,P001,B005,CH004,TT004,O004,CUR001,20230106-EUR,CP011,TV002,4166.209938828541,4374.52,0.0,0.0,0.0,0.0,183.13,192.29,183.13,192.29,0.043957,True,True,415,5540.51,2.9298,True
4352,1140,20231012,P017,B002,CH001,TT002,O002,CUR001,20231012-EUR,CP006,TV003,6212.204119676123,6596.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,358,1710.88,-0.6196,False
4353,2789,20250114,P013,B005,CH002,TT001,O006,CUR001,20250114-EUR,CP011,TV002,2077.165509255407,2128.06,0.0,0.0,45.35,46.46,0.0,0.0,45.35,46.46,0.021832,True,False,467,4991.85,0.2223,False
4354,1016,20231018,P022,B005,CH004,TT006,O007,CUR001,20231018-EUR,CP001,TV001,833.280915424698,880.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,362,8370.14,-0.6253,False
4355,1464,20250430,P014,B005,CH004,TT004,O006,CUR001,20250430-EUR,CP011,TV002,3665.161843845347,4168.39,0.0,0.0,68.53,77.94,192.2,218.59,260.73,296.53,0.071138,True,True,534,4665.16,4.8651,True
4356,5471,20241128,P007,B004,CH002,TT005,O001,CUR002,20241128-USD,CP002,TV002,4585.869637483667,4585.87,7.59,7.59,0.0,0.0,0.0,0.0,7.59,7.59,0.001655,True,False,629,7583.73,-0.4854,False
4357,2827,20240522,P006,B001,CH004,TT002,O001,CUR001,20240522-EUR,CP001,TV003,8062.736650414665,8731.94,45.97,49.79,0.0,0.0,0.0,0.0,45.97,49.79,0.005702,True,False,366,9237.82,0.2927,False
4358,9711,20241114,P010,B003,CH001,TT006,O003,CUR001,20241114-EUR,CP015,TV002,4376.002285989559,4609.24,42.97,45.26,0.0,0.0,0.0,0.0,42.97,45.26,0.009819,True,False,705,4308.58,0.2,False
4359,6956,20230402,P008,B001,CH001,TT001,O003,CUR001,20230331-EUR,CP011,TV003,8782.600446115655,9551.08,25.88,28.14,0.0,0.0,0.0,0.0,25.88,28.14,0.002946,True,False,313,3109.92,-0.1178,False
4360,1089,20250306,P002,B007,CH002,TT006,O002,CUR002,20250306-USD,CP008,TV001,946.6344391987424,946.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,739,1654.61,-0.6196,False
4361,5815,20241203,P003,B005,CH003,TT002,O004,CUR001,20241203-EUR,CP015,TV002,2124.936829187918,2233.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,691,4844.11,-0.6403,False
4362,3851,20250222,P003,B007,CH003,TT001,O007,CUR001,20250221-EUR,CP002,TV001,557.183684668916,583.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,607,8102.72,-0.6253,False
4363,3843,20230504,P011,B007,CH002,TT003,O002,CUR001,20230504-EUR,CP006,TV003,6338.774281633512,7019.56,0.0,0.0,14.96,16.57,0.0,0.0,14.96,16.57,0.002361,True,False,334,1968.38,-0.3122,False
4364,7543,20230623,P011,B007,CH004,TT003,O007,CUR001,20230623-EUR,CP002,TV002,1129.172857893415,1228.99,0.0,0.0,48.9,53.22,0.0,0.0,48.9,53.22,0.043304,True,False,589,7562.36,0.3559,False
4365,6901,20241003,P019,B005,CH004,TT004,O004,CUR001,20241003-EUR,CP011,TV004,11858.65869824548,13090.77,0.0,0.0,0.0,0.0,40.73,44.96,40.73,44.96,0.003434,True,True,406,4465.2,0.1945,False
4366,1969,20240629,P025,B008,CH003,TT006,O004,CUR001,20240628-EUR,CP015,TV001,203.1338900347515,217.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,729,5978.27,-0.6403,False
4367,2094,20231203,P014,B006,CH004,TT004,O007,CUR001,20231201-EUR,CP001,TV003,5909.191442709843,6426.25,0.0,0.0,64.58,70.23,122.43,133.14,187.01,203.37,0.031647,True,True,392,9002.36,3.1242,True
4368,7124,20230102,P016,B004,CH002,TT002,O004,CUR001,20230102-EUR,CP017,TV003,6275.752231154141,6704.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,756,3978.59,-0.6403,False
4369,8347,20230617,P009,B001,CH003,TT001,O001,CUR001,20230616-EUR,CP004,TV002,1985.905026155875,2177.74,8.99,9.86,0.0,0.0,0.0,0.0,8.99,9.86,0.004528,True,False,767,7223.07,-0.4435,False
4370,4195,20230118,P007,B001,CH003,TT004,O003,CUR001,20230118-EUR,CP014,TV003,5744.228649789845,6226.17,46.41,50.3,0.0,0.0,39.07,42.35,85.48,92.65,0.014881,True,True,584,6601.09,1.0799,False
4371,2404,20240722,P012,B001,CH001,TT006,O007,CUR001,20240722-EUR,CP001,TV003,4801.573466843465,5227.95,0.0,0.0,4.32,4.7,0.0,0.0,4.32,4.7,0.000899,True,False,497,8747.9,-0.5387,False
4372,7940,20240507,P003,B001,CH002,TT003,O002,CUR001,20240507-EUR,CP006,TV002,1549.981719703243,1668.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,361,1508.83,-0.6196,False
4373,5290,20241007,P019,B002,CH003,TT003,O001,CUR001,20241007-EUR,CP002,TV004,12318.29108813385,13527.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,587,7043.96,-0.6253,False
4374,4982,20230215,P024,B006,CH002,TT002,O004,CUR001,20230215-EUR,CP017,TV002,3297.284426852027,3528.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,770,4074.08,-0.6403,False
4375,6555,20240428,P016,B004,CH004,TT005,O002,CUR001,20240426-EUR,CP006,TV001,195.7997029150381,209.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,453,2357.2,-0.6196,False
4376,8954,20240815,P004,B001,CH003,TT004,O007,CUR001,20240815-EUR,CP001,TV002,3917.378799789102,4313.43,0.0,0.0,0.0,0.0,93.14,102.56,93.14,102.56,0.023777,True,True,422,9490.96,1.2656,False
4377,5713,20230531,P003,B002,CH003,TT002,O007,CUR001,20230531-EUR,CP005,TV002,2121.303005596806,2266.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,818,7175.95,-0.6253,False
4378,4092,20230120,P011,B008,CH003,TT003,O006,CUR001,20230120-EUR,CP019,TV004,11363.45816042621,12302.08,0.0,0.0,8.72,9.44,0.0,0.0,8.72,9.44,0.000767,True,False,804,3999.67,-0.465,False
4379,5159,20231030,P003,B006,CH004,TT006,O002,CUR001,20231030-EUR,CP006,TV003,5660.148117438821,6002.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,307,1422.73,-0.6196,False
4380,7308,20241113,P002,B002,CH001,TT006,O007,CUR001,20241113-EUR,CP001,TV003,4772.34107131164,5072.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,524,9159.03,-0.6253,False
4381,8478,20250122,P021,B005,CH003,TT001,O007,CUR002,20250122-USD,CP002,TV001,448.7511152385918,448.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,639,7160.92,-0.6253,False
4382,9476,20231014,P005,B007,CH003,TT005,O004,CUR002,20231014-USD,CP016,TV003,7257.626874681682,7257.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,733,6348.65,-0.6403,False
4383,5933,20230310,P008,B005,CH002,TT005,O003,CUR001,20230310-EUR,CP013,TV002,1418.844537923237,1501.99,19.81,20.97,0.0,0.0,0.0,0.0,19.81,20.97,0.013961,True,False,665,4407.74,-0.2509,False
4384,5926,20240304,P005,B007,CH001,TT003,O002,CUR001,20240304-EUR,CP006,TV002,3519.163200374276,3816.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,519,2223.25,-0.6196,False
4385,4969,20231116,P010,B002,CH002,TT005,O003,CUR001,20231116-EUR,CP011,TV003,6664.589321466145,7230.41,47.69,51.74,0.0,0.0,0.0,0.0,47.69,51.74,0.007156,True,False,388,5890.46,0.3203,False
4386,3965,20230606,P023,B001,CH003,TT005,O007,CUR001,20230606-EUR,CP005,TV002,2470.458065344059,2639.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,815,9223.78,-0.6253,False
4387,5319,20240811,P011,B006,CH004,TT006,O007,CUR001,20240809-EUR,CP001,TV004,10958.57155442407,11963.47,0.0,0.0,99.58,108.71,0.0,0.0,99.58,108.71,0.009087,True,False,441,9967.91,1.379,False
4388,9975,20231230,P010,B003,CH002,TT001,O002,CUR001,20231229-EUR,CP006,TV003,8172.326220052061,9030.42,4.82,5.33,0.0,0.0,0.0,0.0,4.82,5.33,0.00059,True,False,490,2187.12,-0.5207,False
4389,8108,20241107,P011,B005,CH002,TT004,O006,CUR002,20241107-USD,CP019,TV002,1691.511917227857,1691.51,0.0,0.0,54.25,54.25,67.52,67.52,121.77,121.77,0.071989,True,True,823,4328.34,1.6205,False
4390,4939,20240804,P015,B002,CH001,TT006,O006,CUR002,20240804-USD,CP011,TV003,7673.575250845931,7673.58,0.0,0.0,75.31,75.31,0.0,0.0,75.31,75.31,0.009814,True,False,497,4881.46,0.7579,False
4391,1044,20240110,P008,B004,CH004,TT001,O003,CUR001,20240110-EUR,CP016,TV001,519.885328079017,569.07,35.87,39.26,0.0,0.0,0.0,0.0,35.87,39.26,0.06899,True,False,676,6531.29,0.0886,False
4392,2810,20250201,P019,B002,CH001,TT006,O001,CUR001,20250131-EUR,CP001,TV004,10740.70363322621,11162.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,308,8350.1,-0.6253,False
4393,5566,20241226,P001,B005,CH002,TT003,O002,CUR001,20241224-EUR,CP008,TV003,5741.48026348023,5968.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,696,1759.19,-0.6196,False
4394,2909,20230102,P025,B002,CH003,TT001,O005,CUR001,20230102-EUR,CP006,TV002,1721.615085547204,1839.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,356,1754.37,-0.6196,False
4395,7364,20250131,P014,B001,CH004,TT001,O006,CUR001,20250131-EUR,CP012,TV004,9769.315704520952,10153.25,0.0,0.0,88.29,91.76,0.0,0.0,88.29,91.76,0.009038,True,False,373,6199.67,1.0634,False
4396,3581,20250104,P019,B002,CH003,TT003,O002,CUR001,20250103-EUR,CP006,TV004,9730.3855101336,10021.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,499,1436.55,-0.6196,False
4397,1691,20231126,P014,B003,CH003,TT001,O006,CUR001,20231124-EUR,CP016,TV003,6264.66075005552,6838.5,0.0,0.0,98.55,107.58,0.0,0.0,98.55,107.58,0.015732,True,False,722,6734.55,1.3571,False
4398,1931,20241225,P018,B007,CH004,TT004,O004,CUR001,20241224-EUR,CP014,TV003,6791.631777157289,7059.9,0.0,0.0,0.0,0.0,109.9,114.24,109.9,114.24,0.016182,True,True,618,6792.1,1.4807,False
4399,8910,20230917,P023,B007,CH004,TT002,O004,CUR002,20230917-USD,CP011,TV001,548.8415935176735,548.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,314,5655.31,-0.6403,False
4400,7382,20240325,P018,B004,CH002,TT005,O001,CUR001,20240325-EUR,CP001,TV003,7920.389276132376,8581.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,399,9187.97,-0.6253,False
4401,4406,20230601,P023,B006,CH004,TT001,O007,CUR001,20230601-EUR,CP001,TV001,782.8466073473635,837.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,460,8068.89,-0.6253,False
4402,9339,20250424,P001,B006,CH002,TT005,O007,CUR001,20250424-EUR,CP002,TV003,5118.341900842163,5822.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,637,8160.35,-0.6253,False
4403,2032,20240226,P020,B007,CH003,TT006,O004,CUR001,20240226-EUR,CP013,TV003,8867.218887382585,9622.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,584,5803.65,-0.6403,False
4404,2311,20230222,P011,B003,CH003,TT006,O002,CUR001,20230222-EUR,CP007,TV002,3616.154286609909,3849.03,0.0,0.0,25.53,27.17,0.0,0.0,25.53,27.17,0.007059,True,False,620,1719.96,-0.1156,False
4405,9579,20240611,P004,B003,CH002,TT001,O004,CUR001,20240611-EUR,CP019,TV002,1931.94648571919,2072.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,814,3486.37,-0.6403,False
4406,4121,20231114,P015,B001,CH004,TT001,O002,CUR001,20231114-EUR,CP008,TV003,5917.485602383841,6345.91,0.0,0.0,98.57,105.71,0.0,0.0,98.57,105.71,0.016658,True,False,690,2369.27,1.3412,False
4407,2873,20241102,P015,B007,CH003,TT001,O007,CUR001,20241101-EUR,CP001,TV003,6369.306225702918,6932.99,0.0,0.0,57.21,62.27,0.0,0.0,57.21,62.27,0.008982,True,False,390,7199.84,0.5227,False
4408,7781,20240218,P004,B007,CH004,TT004,O007,CUR002,20240218-USD,CP002,TV003,6223.71828605864,6223.72,0.0,0.0,0.0,0.0,79.28,79.28,79.28,79.28,0.012738,True,True,665,7899.88,0.8364,False
4409,4748,20240616,P002,B006,CH003,TT001,O004,CUR002,20240616-USD,CP013,TV002,2375.662859069933,2375.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,609,4700.01,-0.6403,False
4410,1277,20230812,P025,B001,CH004,TT005,O007,CUR002,20230812-USD,CP004,TV002,2015.272348441957,2015.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,793,7049.49,-0.6253,False
4411,2859,20240403,P016,B007,CH002,TT006,O004,CUR001,20240403-EUR,CP011,TV003,5124.853467546853,5526.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,432,5200.37,-0.6403,False
4412,6929,20231017,P025,B006,CH002,TT006,O007,CUR001,20231017-EUR,CP001,TV002,1968.903311958236,2080.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,329,9775.53,-0.6253,False
4413,7792,20250417,P009,B006,CH003,TT001,O001,CUR001,20250417-EUR,CP001,TV003,5551.175335265273,6306.14,34.94,39.69,0.0,0.0,0.0,0.0,34.94,39.69,0.006294,True,False,420,7299.04,0.1064,False
4414,5713,20240226,P009,B008,CH001,TT003,O002,CUR001,20240226-EUR,CP007,TV003,5457.118453648599,5922.06,15.97,17.33,0.0,0.0,0.0,0.0,15.97,17.33,0.002926,True,False,629,2890.04,-0.2981,False
4415,5675,20230921,P021,B006,CH004,TT002,O007,CUR001,20230921-EUR,CP001,TV002,1805.584143224373,1920.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,396,7067.89,-0.6253,False
4416,2170,20230109,P024,B006,CH004,TT001,O004,CUR001,20230109-EUR,CP011,TV002,3006.969166371656,3216.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,415,4659.27,-0.6403,False
4417,9681,20240517,P020,B005,CH004,TT004,O001,CUR002,20240517-USD,CP002,TV003,9184.73594613911,9184.74,0.0,0.0,0.0,0.0,140.31,140.31,140.31,140.31,0.015276,True,True,620,8458.94,1.9616,False
4418,6308,20240709,P003,B004,CH004,TT002,O004,CUR001,20240709-EUR,CP017,TV002,4112.388800575636,4447.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,762,5941.59,-0.6403,False
4419,3462,20241104,P006,B003,CH002,TT002,O001,CUR002,20241104-USD,CP001,TV002,4430.034130212781,4430.03,31.96,31.96,0.0,0.0,0.0,0.0,31.96,31.96,0.007214,True,False,526,8811.84,-0.0361,False
4420,1287,20230928,P004,B004,CH004,TT001,O002,CUR001,20230928-EUR,CP006,TV001,614.9349668916078,648.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,558,1996.99,-0.6196,False
4421,6953,20240217,P012,B002,CH003,TT004,O006,CUR001,20240216-EUR,CP019,TV003,6726.302751072401,7242.88,0.0,0.0,28.14,30.3,11.83,12.74,39.97,43.04,0.005942,True,True,829,3186.57,0.1588,False
4422,5282,20241101,P012,B005,CH003,TT005,O006,CUR001,20241101-EUR,CP015,TV003,8852.736562103897,9636.2,0.0,0.0,48.11,52.37,0.0,0.0,48.11,52.37,0.005435,True,False,688,3737.87,0.332,False
4423,2907,20240809,P003,B004,CH001,TT001,O002,CUR001,20240809-EUR,CP006,TV002,1685.220780949278,1839.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,429,2862.57,-0.6196,False
4424,2161,20250202,P015,B006,CH001,TT006,O006,CUR001,20250131-EUR,CP019,TV004,9660.672145916926,10040.34,0.0,0.0,68.54,71.23,0.0,0.0,68.54,71.23,0.007094,True,False,821,4334.63,0.6822,False
4425,1129,20240327,P008,B003,CH001,TT004,O003,CUR001,20240327-EUR,CP011,TV003,5740.091164252838,6208.48,28.33,30.64,0.0,0.0,31.91,34.51,60.24,65.15,0.010494,True,True,343,3973.94,0.5693,False
4426,7337,20231015,P010,B008,CH001,TT006,O003,CUR001,20231013-EUR,CP012,TV002,2330.715050152441,2452.84,17.73,18.66,0.0,0.0,0.0,0.0,17.73,18.66,0.007608,True,False,309,6424.91,-0.2938,False
4427,3363,20230906,P012,B002,CH003,TT001,O007,CUR001,20230906-EUR,CP002,TV002,2033.658420187006,2185.17,0.0,0.0,15.89,17.07,0.0,0.0,15.89,17.07,0.007812,True,False,596,7139.32,-0.3106,False
4428,9151,20230924,P009,B003,CH002,TT001,O001,CUR001,20230922-EUR,CP003,TV002,2407.723143847124,2563.5,16.66,17.74,0.0,0.0,0.0,0.0,16.66,17.74,0.00692,True,False,699,9188.04,-0.2983,False
