Date,Currency,RateToUSD,FXRateDate,RateSource
2023-12-29,EUR,1.105,2023-12-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-12-29,USD,1.0,2023-12-29,Native USD; no conversion applied
2023-12-30,EUR,1.105,2023-12-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-12-30,USD,1.0,2023-12-30,Native USD; no conversion applied
2023-12-31,EUR,1.105,2023-12-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-12-31,USD,1.0,2023-12-31,Native USD; no conversion applied
2024-01-01,EUR,1.105,2023-12-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-01,USD,1.0,2024-01-01,Native USD; no conversion applied
2024-01-02,EUR,1.0956,2024-01-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-02,USD,1.0,2024-01-02,Native USD; no conversion applied
2024-01-03,EUR,1.0919,2024-01-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-03,USD,1.0,2024-01-03,Native USD; no conversion applied
2024-01-04,EUR,1.0953,2024-01-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-04,USD,1.0,2024-01-04,Native USD; no conversion applied
2024-01-05,EUR,1.0921,2024-01-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-05,USD,1.0,2024-01-05,Native USD; no conversion applied
2024-01-06,EUR,1.0921,2024-01-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-06,USD,1.0,2024-01-06,Native USD; no conversion applied
2024-01-07,EUR,1.0921,2024-01-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-07,USD,1.0,2024-01-07,Native USD; no conversion applied
2024-01-08,EUR,1.0946,2024-01-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-08,USD,1.0,2024-01-08,Native USD; no conversion applied
2024-01-09,EUR,1.094,2024-01-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-09,USD,1.0,2024-01-09,Native USD; no conversion applied
2024-01-10,EUR,1.0946,2024-01-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-10,USD,1.0,2024-01-10,Native USD; no conversion applied
2024-01-11,EUR,1.0987,2024-01-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-11,USD,1.0,2024-01-11,Native USD; no conversion applied
2024-01-12,EUR,1.0942,2024-01-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-12,USD,1.0,2024-01-12,Native USD; no conversion applied
2024-01-13,EUR,1.0942,2024-01-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-13,USD,1.0,2024-01-13,Native USD; no conversion applied
2024-01-14,EUR,1.0942,2024-01-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-14,USD,1.0,2024-01-14,Native USD; no conversion applied
2024-01-15,EUR,1.0945,2024-01-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-15,USD,1.0,2024-01-15,Native USD; no conversion applied
2024-01-16,EUR,1.0882,2024-01-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-16,USD,1.0,2024-01-16,Native USD; no conversion applied
2024-01-17,EUR,1.0877,2024-01-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-17,USD,1.0,2024-01-17,Native USD; no conversion applied
2024-01-18,EUR,1.0875,2024-01-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-18,USD,1.0,2024-01-18,Native USD; no conversion applied
2024-01-19,EUR,1.0887,2024-01-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-19,USD,1.0,2024-01-19,Native USD; no conversion applied
2024-01-20,EUR,1.0887,2024-01-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-20,USD,1.0,2024-01-20,Native USD; no conversion applied
2024-01-21,EUR,1.0887,2024-01-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-21,USD,1.0,2024-01-21,Native USD; no conversion applied
2024-01-22,EUR,1.089,2024-01-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-22,USD,1.0,2024-01-22,Native USD; no conversion applied
2024-01-23,EUR,1.0872,2024-01-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-23,USD,1.0,2024-01-23,Native USD; no conversion applied
2024-01-24,EUR,1.0905,2024-01-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-24,USD,1.0,2024-01-24,Native USD; no conversion applied
2024-01-25,EUR,1.0893,2024-01-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-25,USD,1.0,2024-01-25,Native USD; no conversion applied
2024-01-26,EUR,1.0871,2024-01-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-26,USD,1.0,2024-01-26,Native USD; no conversion applied
2024-01-27,EUR,1.0871,2024-01-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-27,USD,1.0,2024-01-27,Native USD; no conversion applied
2024-01-28,EUR,1.0871,2024-01-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-28,USD,1.0,2024-01-28,Native USD; no conversion applied
2024-01-29,EUR,1.0823,2024-01-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-29,USD,1.0,2024-01-29,Native USD; no conversion applied
2024-01-30,EUR,1.0846,2024-01-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-30,USD,1.0,2024-01-30,Native USD; no conversion applied
2024-01-31,EUR,1.0837,2024-01-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-01-31,USD,1.0,2024-01-31,Native USD; no conversion applied
2024-02-01,EUR,1.0814,2024-02-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-01,USD,1.0,2024-02-01,Native USD; no conversion applied
2024-02-02,EUR,1.0883,2024-02-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-02,USD,1.0,2024-02-02,Native USD; no conversion applied
2024-02-03,EUR,1.0883,2024-02-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-03,USD,1.0,2024-02-03,Native USD; no conversion applied
2024-02-04,EUR,1.0883,2024-02-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-04,USD,1.0,2024-02-04,Native USD; no conversion applied
2024-02-05,EUR,1.0746,2024-02-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-05,USD,1.0,2024-02-05,Native USD; no conversion applied
2024-02-06,EUR,1.0743,2024-02-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-06,USD,1.0,2024-02-06,Native USD; no conversion applied
2024-02-07,EUR,1.0776,2024-02-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-07,USD,1.0,2024-02-07,Native USD; no conversion applied
2024-02-08,EUR,1.0758,2024-02-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-08,USD,1.0,2024-02-08,Native USD; no conversion applied
2024-02-09,EUR,1.0772,2024-02-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-09,USD,1.0,2024-02-09,Native USD; no conversion applied
2024-02-10,EUR,1.0772,2024-02-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-10,USD,1.0,2024-02-10,Native USD; no conversion applied
2024-02-11,EUR,1.0772,2024-02-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-11,USD,1.0,2024-02-11,Native USD; no conversion applied
2024-02-12,EUR,1.0773,2024-02-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-12,USD,1.0,2024-02-12,Native USD; no conversion applied
2024-02-13,EUR,1.0793,2024-02-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-13,USD,1.0,2024-02-13,Native USD; no conversion applied
2024-02-14,EUR,1.0713,2024-02-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-14,USD,1.0,2024-02-14,Native USD; no conversion applied
2024-02-15,EUR,1.0743,2024-02-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-15,USD,1.0,2024-02-15,Native USD; no conversion applied
2024-02-16,EUR,1.0768,2024-02-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-16,USD,1.0,2024-02-16,Native USD; no conversion applied
2024-02-17,EUR,1.0768,2024-02-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-17,USD,1.0,2024-02-17,Native USD; no conversion applied
2024-02-18,EUR,1.0768,2024-02-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-18,USD,1.0,2024-02-18,Native USD; no conversion applied
2024-02-19,EUR,1.0776,2024-02-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-19,USD,1.0,2024-02-19,Native USD; no conversion applied
2024-02-20,EUR,1.0802,2024-02-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-20,USD,1.0,2024-02-20,Native USD; no conversion applied
2024-02-21,EUR,1.0809,2024-02-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-21,USD,1.0,2024-02-21,Native USD; no conversion applied
2024-02-22,EUR,1.0844,2024-02-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-22,USD,1.0,2024-02-22,Native USD; no conversion applied
2024-02-23,EUR,1.0834,2024-02-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-23,USD,1.0,2024-02-23,Native USD; no conversion applied
2024-02-24,EUR,1.0834,2024-02-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-24,USD,1.0,2024-02-24,Native USD; no conversion applied
2024-02-25,EUR,1.0834,2024-02-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-25,USD,1.0,2024-02-25,Native USD; no conversion applied
2024-02-26,EUR,1.0852,2024-02-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-26,USD,1.0,2024-02-26,Native USD; no conversion applied
2024-02-27,EUR,1.0856,2024-02-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-27,USD,1.0,2024-02-27,Native USD; no conversion applied
2024-02-28,EUR,1.0808,2024-02-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-28,USD,1.0,2024-02-28,Native USD; no conversion applied
2024-02-29,EUR,1.0826,2024-02-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-02-29,USD,1.0,2024-02-29,Native USD; no conversion applied
2024-03-01,EUR,1.0813,2024-03-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-01,USD,1.0,2024-03-01,Native USD; no conversion applied
2024-03-02,EUR,1.0813,2024-03-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-02,USD,1.0,2024-03-02,Native USD; no conversion applied
2024-03-03,EUR,1.0813,2024-03-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-03,USD,1.0,2024-03-03,Native USD; no conversion applied
2024-03-04,EUR,1.0846,2024-03-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-04,USD,1.0,2024-03-04,Native USD; no conversion applied
2024-03-05,EUR,1.0849,2024-03-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-05,USD,1.0,2024-03-05,Native USD; no conversion applied
2024-03-06,EUR,1.0874,2024-03-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-06,USD,1.0,2024-03-06,Native USD; no conversion applied
2024-03-07,EUR,1.0895,2024-03-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-07,USD,1.0,2024-03-07,Native USD; no conversion applied
2024-03-08,EUR,1.0932,2024-03-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-08,USD,1.0,2024-03-08,Native USD; no conversion applied
2024-03-09,EUR,1.0932,2024-03-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-09,USD,1.0,2024-03-09,Native USD; no conversion applied
2024-03-10,EUR,1.0932,2024-03-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-03-10,USD,1.0,2024-03-10,Native USD; no conversion applied
2024-03-11,EUR,1.0926,2024-03-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
