CustomerID,Transactions,FirstTransactionDate,LastTransactionDate,PrimaryCustomerSegment,PrimaryCreditScoreBand,PrimaryMonthlyIncomeBand,AverageCustomerScore,AverageMonthlyIncome,TotalAmountUSD,TotalFeesUSD,HighFeeBurdenTransactions,SegmentVersionCount,ScoreVersionCount,IncomeVersionCount,ProfileChangesDetected
1815,6,2023-08-03,2025-03-14,Middle Income Segment,Exceptional,3k-6k,684.6666666666666,4454.738333333334,46309.42,84.61000000000001,0,3,6,6,True
1816,2,2025-02-02,2025-05-03,Low Income Segment,Fair,6k-10k,487.5,4465.88,15176.36,105.07,0,2,2,2,True
1817,1,2024-01-25,2024-01-25,High Income Segment,Fair,6k-10k,588.0,8505.85,1909.63,0.0,0,1,1,1,False
1818,3,2023-04-15,2025-05-09,High Income Segment,Exceptional,6k-10k,596.6666666666666,8812.046666666667,5721.62,220.01,1,1,3,3,True
1821,1,2023-03-05,2023-03-05,Middle Income Segment,Poor,3k-6k,554.0,5248.54,238.89,0.0,0,1,1,1,False
1822,2,2024-04-24,2024-09-13,Middle Income Segment,Exceptional,3k-6k,754.5,4395.985,12018.310000000001,0.0,0,1,2,2,True
1823,3,2024-01-20,2024-10-27,High Income Segment,Exceptional,3k-6k,695.3333333333334,5711.673333333333,22755.620000000003,190.04,1,3,3,3,True
1824,3,2023-03-21,2025-01-17,Middle Income Segment,Poor,3k-6k,533.6666666666666,6094.599999999999,16567.07,82.03,0,2,3,3,True
1825,4,2023-01-26,2024-04-10,High Income Segment,Poor,6k-10k,524.0,5813.2175,20887.949999999997,19.92,0,3,4,4,True
1826,1,2025-04-21,2025-04-21,High Income Segment,Poor,6k-10k,475.0,8621.61,2730.9,0.0,0,1,1,1,False
1827,3,2024-09-25,2025-04-04,High Income Segment,Poor,3k-6k,557.0,4856.343333333333,9690.55,113.38000000000001,0,3,3,3,True
1828,1,2023-07-06,2023-07-06,Middle Income Segment,Poor,6k-10k,403.0,6113.22,1926.34,52.91,0,1,1,1,False
1829,1,2025-04-23,2025-04-23,High Income Segment,Very Good,6k-10k,767.0,9994.57,13802.75,0.0,0,1,1,1,False
1830,5,2023-11-02,2025-04-07,Middle Income Segment,Poor,6k-10k,578.4,6256.374,21853.09,275.81,1,2,5,5,True
1831,1,2024-06-05,2024-06-05,High Income Segment,Poor,6k-10k,401.0,9042.98,8218.75,98.85,0,1,1,1,False
1832,4,2023-05-01,2025-02-04,High Income Segment,Poor,6k-10k,493.25,5551.2175,13154.68,100.22,0,3,4,4,True
1834,3,2023-05-22,2025-05-08,High Income Segment,Fair,3k-6k,676.3333333333334,5199.099999999999,15093.460000000001,136.49,0,3,3,3,True
1835,3,2024-10-21,2025-05-17,High Income Segment,Poor,3k-6k,357.3333333333333,5116.906666666667,16341.269999999999,113.03999999999999,0,3,3,3,True
1836,1,2023-02-10,2023-02-10,Low Income Segment,Poor,Under 3k,375.0,2445.39,991.25,56.86,0,1,1,1,False
1837,4,2023-12-02,2024-11-25,High Income Segment,Poor,6k-10k,639.5,6690.025,24915.32,209.49,1,3,4,4,True
1838,2,2023-02-10,2023-04-04,Middle Income Segment,Exceptional,3k-6k,593.0,4414.63,12231.699999999999,65.29,0,1,2,2,True
1839,2,2024-01-18,2025-02-23,High Income Segment,Poor,3k-6k,548.5,7233.3550000000005,8768.960000000001,95.0,0,2,2,2,True
1840,2,2023-03-21,2025-03-08,Middle Income Segment,Poor,3k-6k,522.0,5439.51,6762.03,0.0,0,1,2,2,True
1841,1,2024-11-24,2024-11-24,Middle Income Segment,Good,3k-6k,728.0,3499.18,11862.18,40.69,0,1,1,1,False
1842,2,2024-04-11,2024-10-28,High Income Segment,Poor,3k-6k,434.5,6727.22,11207.85,0.0,0,2,2,2,True
1844,1,2025-05-11,2025-05-11,High Income Segment,Fair,6k-10k,626.0,7534.53,12885.28,40.53,0,1,1,1,False
1845,5,2023-03-14,2025-03-26,Middle Income Segment,Fair,3k-6k,605.0,5539.534000000001,19390.03,784.74,4,3,5,5,True
1846,2,2023-07-17,2023-11-08,Low Income Segment,Good,6k-10k,730.0,4296.835,13047.16,249.5,1,2,2,2,True
1847,3,2023-07-30,2025-03-11,Middle Income Segment,Poor,3k-6k,644.3333333333334,3083.8133333333335,18626.29,134.08,0,2,3,3,True
1848,3,2023-04-30,2024-04-14,High Income Segment,Good,6k-10k,685.3333333333334,5868.813333333334,15134.22,0.0,0,3,3,3,True
1849,3,2023-06-12,2024-10-08,Low Income Segment,Very Good,Under 3k,636.0,4222.453333333334,12713.09,149.53,1,2,3,3,True
1850,1,2024-07-10,2024-07-10,Low Income Segment,Poor,Under 3k,442.0,2986.35,2687.24,41.43,0,1,1,1,False
1851,1,2024-05-20,2024-05-20,Middle Income Segment,Very Good,3k-6k,766.0,3428.69,415.61,0.0,0,1,1,1,False
1853,1,2024-05-09,2024-05-09,Middle Income Segment,Poor,3k-6k,397.0,5039.46,2047.85,45.53,0,1,1,1,False
1854,3,2023-06-09,2025-05-18,Middle Income Segment,Poor,3k-6k,527.3333333333334,4495.376666666667,16543.64,125.12,0,1,3,3,True
1855,2,2023-01-20,2023-04-22,Middle Income Segment,Poor,3k-6k,505.0,4711.200000000001,6728.85,173.55,1,1,2,2,True
1856,1,2024-02-02,2024-02-02,Low Income Segment,Good,Under 3k,707.0,1364.51,4009.56,0.0,0,1,1,1,False
1857,3,2023-09-28,2025-05-09,High Income Segment,Good,3k-6k,625.3333333333334,5111.256666666667,22956.91,83.46,0,3,3,3,True
1858,3,2023-12-22,2025-02-11,Middle Income Segment,Exceptional,3k-6k,666.0,3117.4266666666663,28398.41,198.46,1,2,3,3,True
1859,1,2023-09-27,2023-09-27,Low Income Segment,Fair,Under 3k,592.0,2789.62,3472.38,0.0,0,1,1,1,False
1860,1,2023-02-10,2023-02-10,Low Income Segment,Good,Under 3k,683.0,2441.0,11530.63,0.0,0,1,1,1,False
1861,3,2023-09-10,2024-09-19,Middle Income Segment,Poor,3k-6k,464.6666666666667,4519.05,19007.010000000002,84.61,0,2,3,3,True
1862,2,2023-04-17,2024-09-26,Low Income Segment,Fair,6k-10k,537.5,4264.385,11791.59,14.17,0,2,2,2,True
1863,3,2023-09-19,2024-06-20,Middle Income Segment,Fair,3k-6k,567.0,4031.65,8458.0,48.94,0,2,3,3,True
1864,4,2023-03-10,2025-03-18,High Income Segment,Poor,6k-10k,478.5,6259.4349999999995,26042.239999999998,82.9,0,3,4,4,True
1865,2,2023-02-01,2025-03-27,High Income Segment,Exceptional,6k-10k,602.0,8680.17,14269.89,152.89,1,1,2,2,True
1867,4,2024-03-11,2024-11-07,High Income Segment,Fair,6k-10k,644.5,5709.325,14281.779999999999,17.65,0,3,4,4,True
1868,2,2024-05-12,2024-11-02,High Income Segment,Fair,3k-6k,499.5,7015.16,9613.78,10.16,0,2,2,2,True
1869,6,2023-05-01,2024-06-25,High Income Segment,Poor,6k-10k,552.5,6867.338333333333,36645.6,67.6,0,3,6,6,True
1870,5,2023-06-28,2025-02-26,Middle Income Segment,Poor,3k-6k,556.0,5470.84,18610.64,45.59,0,3,5,5,True
1871,1,2025-02-09,2025-02-09,Middle Income Segment,Poor,3k-6k,389.0,4737.42,994.85,14.68,0,1,1,1,False
1872,1,2023-01-20,2023-01-20,High Income Segment,Fair,6k-10k,596.0,9315.35,10772.69,90.06,0,1,1,1,False
1873,1,2023-07-23,2023-07-23,Middle Income Segment,Poor,3k-6k,456.0,5142.86,2832.13,0.0,0,1,1,1,False
1874,2,2023-06-04,2025-03-04,High Income Segment,Good,3k-6k,624.5,7019.645,13092.57,30.32,0,2,2,2,True
1875,1,2025-04-08,2025-04-08,Middle Income Segment,Fair,3k-6k,594.0,5318.88,3124.9,0.0,0,1,1,1,False
1876,2,2023-06-21,2025-04-26,High Income Segment,Poor,3k-6k,569.0,6646.24,6771.9,56.66,0,2,2,2,True
1877,5,2023-05-15,2025-05-17,High Income Segment,Good,3k-6k,684.6,5863.14,30576.13,429.63,1,3,5,5,True
1878,1,2025-02-10,2025-02-10,High Income Segment,Poor,6k-10k,511.0,7374.19,4214.37,41.6,0,1,1,1,False
1879,2,2023-02-20,2024-06-22,High Income Segment,Poor,3k-6k,503.5,6824.905,5866.91,157.63,1,2,2,2,True
1880,1,2025-01-06,2025-01-06,Middle Income Segment,Good,3k-6k,731.0,5555.5,2884.26,96.03,0,1,1,1,False
1881,2,2023-01-01,2023-05-28,Low Income Segment,Poor,Under 3k,506.5,1562.32,8168.35,0.07,0,1,2,2,True
1882,5,2023-08-14,2025-04-25,Low Income Segment,Poor,3k-6k,572.4,4771.76,32024.85,316.05,1,3,5,5,True
1883,1,2024-04-07,2024-04-07,Middle Income Segment,Fair,3k-6k,610.0,5256.95,5738.92,0.0,0,1,1,1,False
1884,1,2023-04-29,2023-04-29,Middle Income Segment,Fair,3k-6k,623.0,4111.76,7924.42,0.0,0,1,1,1,False
1885,4,2023-07-17,2023-12-08,High Income Segment,Poor,3k-6k,567.75,6476.355,22954.97,48.7,0,2,4,4,True
1886,4,2023-03-26,2025-05-17,High Income Segment,Poor,6k-10k,647.25,6425.1975,14671.94,10.59,0,3,4,4,True
1887,2,2023-07-23,2024-05-08,Low Income Segment,Poor,6k-10k,585.0,4448.395,14529.41,259.02,1,2,2,2,True
1888,2,2023-01-26,2023-03-09,Low Income Segment,Exceptional,3k-6k,705.0,3091.785,13604.35,28.49,0,2,2,2,True
1889,4,2023-06-14,2024-04-06,Middle Income Segment,Poor,3k-6k,540.0,6144.1025,39642.44,0.0,0,2,4,4,True
1890,2,2024-09-17,2025-03-09,Middle Income Segment,Poor,6k-10k,506.5,6419.41,6134.0599999999995,45.15,0,1,2,2,True
1891,2,2024-09-18,2024-10-23,Low Income Segment,Fair,3k-6k,506.0,3444.0699999999997,12198.51,0.0,0,2,2,2,True
1892,4,2023-11-08,2025-01-03,High Income Segment,Poor,3k-6k,412.5,5673.9375,26831.6,151.95,0,2,4,4,True
1893,1,2024-07-23,2024-07-23,Middle Income Segment,Exceptional,6k-10k,809.0,6823.59,8650.56,6.08,0,1,1,1,False
1894,1,2025-05-11,2025-05-11,High Income Segment,Fair,6k-10k,582.0,7566.02,4724.29,47.78,0,1,1,1,False
1895,2,2023-04-28,2024-07-17,High Income Segment,Poor,6k-10k,468.0,5743.19,20236.11,15.42,0,2,2,2,True
1896,1,2024-01-06,2024-01-06,High Income Segment,Very Good,6k-10k,795.0,9493.09,5033.37,0.0,0,1,1,1,False
1897,3,2023-01-16,2024-05-14,Middle Income Segment,Poor,3k-6k,508.3333333333333,6075.2,24631.57,353.68,2,2,3,3,True
1898,1,2024-05-14,2024-05-14,Middle Income Segment,Poor,3k-6k,406.0,4451.03,6050.55,0.0,0,1,1,1,False
1899,2,2023-05-12,2023-06-19,Low Income Segment,Poor,3k-6k,568.5,3356.955,15649.3,217.75,1,2,2,2,True
1901,3,2023-01-29,2024-04-27,High Income Segment,Poor,6k-10k,517.6666666666666,6592.776666666668,19604.1,51.39,0,2,3,3,True
1902,1,2025-02-24,2025-02-24,Middle Income Segment,Exceptional,3k-6k,830.0,3925.19,3269.3,0.0,0,1,1,1,False
1903,1,2025-02-13,2025-02-13,Middle Income Segment,Exceptional,3k-6k,809.0,3133.33,8018.26,0.0,0,1,1,1,False
1904,2,2023-08-10,2024-03-12,Low Income Segment,Good,6k-10k,503.5,3990.33,11514.55,47.74,0,2,2,2,True
1905,1,2024-09-19,2024-09-19,High Income Segment,Fair,6k-10k,647.0,9525.53,5466.94,0.0,0,1,1,1,False
1906,4,2024-01-05,2025-03-20,Middle Income Segment,Poor,6k-10k,597.25,5001.3825,20101.949999999997,386.75,1,3,4,4,True
1908,2,2023-11-17,2025-04-19,High Income Segment,Fair,6k-10k,724.5,4535.889999999999,1609.6100000000001,12.28,0,2,2,2,True
1909,4,2023-06-13,2024-07-27,High Income Segment,Poor,3k-6k,639.0,6100.4275,16794.62,58.16,0,2,4,4,True
1910,4,2023-04-09,2024-09-05,High Income Segment,Poor,6k-10k,563.75,6069.8575,21556.51,0.0,0,3,4,4,True
1912,2,2023-01-24,2024-09-03,Low Income Segment,Fair,3k-6k,509.5,3478.9750000000004,15857.66,126.59,0,2,2,2,True
1913,3,2023-08-23,2024-11-10,Low Income Segment,Good,Under 3k,618.0,3520.876666666667,34173.99,21.94,0,2,3,3,True
1914,1,2024-08-14,2024-08-14,High Income Segment,Poor,6k-10k,544.0,9186.89,3207.64,0.0,0,1,1,1,False
1915,2,2024-01-03,2025-05-17,High Income Segment,Good,6k-10k,570.5,5122.805,14902.84,206.74,0,2,2,2,True
1916,3,2023-04-15,2024-10-03,Middle Income Segment,Fair,3k-6k,593.3333333333334,3404.816666666667,6479.120000000001,318.78000000000003,1,2,3,3,True
1917,4,2023-03-05,2024-11-21,High Income Segment,Fair,6k-10k,674.0,7188.98,18755.27,32.51,0,2,4,4,True
1918,3,2023-09-03,2024-07-18,Middle Income Segment,Exceptional,6k-10k,701.6666666666666,6180.256666666667,10983.87,74.05,0,2,3,3,True
1919,3,2024-04-23,2024-10-08,Middle Income Segment,Fair,6k-10k,584.3333333333334,6328.203333333334,12747.369999999999,26.91,0,2,3,3,True
1920,5,2023-02-02,2025-02-22,Middle Income Segment,Poor,6k-10k,513.6,6239.404,18662.32,86.73,0,2,5,5,True
1921,1,2024-03-16,2024-03-16,Low Income Segment,Good,Under 3k,712.0,2619.79,74.21,0.0,0,1,1,1,False
1922,5,2023-08-07,2025-05-12,High Income Segment,Exceptional,3k-6k,761.6,6221.755999999999,25013.75,144.2,0,3,5,5,True
1923,4,2023-03-14,2024-01-29,High Income Segment,Poor,6k-10k,393.5,8034.8775000000005,39552.01,191.81,0,2,4,4,True
1924,3,2023-07-05,2025-04-24,High Income Segment,Poor,6k-10k,529.6666666666666,7454.7266666666665,12337.96,13.51,0,2,3,3,True
1925,2,2024-02-28,2025-02-08,Low Income Segment,Poor,6k-10k,525.5,4239.16,14654.95,138.69,0,2,2,2,True
1926,2,2023-06-07,2024-06-01,Low Income Segment,Fair,3k-6k,549.5,3401.62,15740.44,29.01,0,2,2,2,True
1928,1,2024-11-17,2024-11-17,Low Income Segment,Poor,Under 3k,447.0,1488.68,6619.07,19.5,0,1,1,1,False
1929,7,2023-04-21,2024-11-25,Middle Income Segment,Fair,3k-6k,594.7142857142857,5337.712857142857,42664.0,447.73,0,3,7,7,True
1930,1,2024-11-22,2024-11-22,Low Income Segment,Very Good,Under 3k,749.0,2274.63,6472.96,186.48,1,1,1,1,False
1931,2,2024-12-25,2025-01-11,Middle Income Segment,Fair,3k-6k,517.0,5737.535,12773.54,114.24,0,1,2,2,True
1932,2,2023-12-31,2024-11-05,Low Income Segment,Poor,3k-6k,447.5,2569.015,5583.64,0.0,0,2,2,2,True
1933,3,2023-04-05,2024-05-03,Low Income Segment,Exceptional,Under 3k,727.6666666666666,3291.0266666666666,11572.46,0.17,0,2,3,3,True
1934,1,2023-05-22,2023-05-22,High Income Segment,Poor,6k-10k,498.0,7905.1,13001.41,112.07,0,1,1,1,False
1935,2,2023-03-02,2023-09-30,High Income Segment,Exceptional,3k-6k,708.5,6656.424999999999,23605.96,0.0,0,2,2,2,True
1936,1,2024-12-26,2024-12-26,Middle Income Segment,Fair,3k-6k,619.0,4443.06,7888.53,0.0,0,1,1,1,False
1937,1,2023-10-23,2023-10-23,Middle Income Segment,Good,3k-6k,710.0,5924.42,7839.56,53.59,0,1,1,1,False
1938,3,2023-06-10,2025-03-05,High Income Segment,Good,6k-10k,601.6666666666666,8542.07,3292.4700000000003,63.68,0,2,3,3,True
1939,1,2025-02-20,2025-02-20,Middle Income Segment,Poor,3k-6k,356.0,5131.63,13864.48,0.0,0,1,1,1,False
1940,1,2023-06-13,2023-06-13,Middle Income Segment,Poor,3k-6k,505.0,5796.14,4703.56,0.0,0,1,1,1,False
1941,4,2023-05-11,2024-12-20,High Income Segment,Fair,6k-10k,492.0,8046.8525,16169.65,89.05000000000001,0,1,4,4,True
1942,3,2023-05-04,2025-04-01,High Income Segment,Good,6k-10k,607.0,7324.886666666666,14258.16,22.93,0,2,3,3,True
1943,2,2024-05-27,2024-11-14,Middle Income Segment,Exceptional,3k-6k,602.0,4019.9399999999996,12886.18,46.1,0,1,2,2,True
1944,4,2023-03-09,2023-11-13,High Income Segment,Good,6k-10k,588.75,6538.7275,17304.97,149.48,0,2,4,4,True
1945,2,2023-03-05,2025-05-13,High Income Segment,Fair,6k-10k,634.5,4877.025,3012.28,8.0,0,2,2,2,True
1946,4,2023-03-10,2025-01-26,Middle Income Segment,Poor,3k-6k,512.5,4656.6075,18185.25,38.04,0,2,4,4,True
1947,8,2023-01-01,2025-01-08,Low Income Segment,Poor,Under 3k,502.0,3261.5375,43117.16,35.160000000000004,0,2,8,8,True
1948,7,2023-06-03,2025-05-10,High Income Segment,Poor,6k-10k,464.14285714285717,7655.79,59827.39,126.67,0,2,7,7,True
1949,7,2023-08-10,2025-05-11,High Income Segment,Poor,6k-10k,606.4285714285714,7310.707142857143,27714.42,133.19,0,2,7,7,True
1950,2,2023-03-23,2025-04-10,High Income Segment,Poor,6k-10k,404.5,9585.66,15344.05,170.51,0,1,2,2,True
1951,3,2023-03-24,2024-02-16,High Income Segment,Exceptional,3k-6k,664.6666666666666,5026.466666666667,5575.01,35.91,0,3,3,3,True
1952,2,2023-02-26,2023-06-28,Middle Income Segment,Fair,3k-6k,524.5,5647.48,6972.24,19.83,0,1,2,2,True
1953,1,2023-04-26,2023-04-26,High Income Segment,Fair,6k-10k,595.0,9292.87,6069.23,27.84,0,1,1,1,False
1954,6,2024-01-27,2025-02-13,High Income Segment,Fair,6k-10k,596.6666666666666,6270.373333333334,31897.18,547.29,1,2,6,6,True
1955,2,2024-09-16,2025-03-10,Middle Income Segment,Fair,3k-6k,603.5,4737.6,22425.84,132.15,0,1,2,2,True
1956,5,2023-06-22,2025-02-21,High Income Segment,Exceptional,6k-10k,702.8,6451.122,25719.45,63.72,0,2,5,5,True
1957,3,2023-05-08,2024-05-06,High Income Segment,Exceptional,6k-10k,655.3333333333334,7969.22,12443.279999999999,0.0,0,2,3,3,True
1958,2,2023-08-12,2024-12-08,Middle Income Segment,Fair,3k-6k,551.5,4712.055,8328.48,181.85999999999999,1,1,2,2,True
1959,1,2024-11-20,2024-11-20,Middle Income Segment,Very Good,3k-6k,783.0,4814.18,7249.61,46.53,0,1,1,1,False
1960,1,2023-08-24,2023-08-24,Middle Income Segment,Poor,6k-10k,452.0,6712.5,2699.67,0.0,0,1,1,1,False
1961,2,2023-01-17,2024-01-07,High Income Segment,Good,3k-6k,617.5,6506.879999999999,5318.76,107.49,0,2,2,2,True
1962,1,2025-04-15,2025-04-15,High Income Segment,Poor,6k-10k,446.0,8771.57,6824.83,22.27,0,1,1,1,False
1963,2,2023-09-25,2024-10-16,Low Income Segment,Fair,3k-6k,615.5,3444.9700000000003,18653.67,2.8,0,2,2,2,True
1964,1,2023-06-28,2023-06-28,Middle Income Segment,Fair,3k-6k,634.0,3010.36,11462.63,0.0,0,1,1,1,False
1965,3,2023-04-10,2024-06-30,Low Income Segment,Poor,Under 3k,445.3333333333333,4412.836666666667,5166.4400000000005,0.0,0,2,3,3,True
1966,4,2023-01-01,2024-11-20,Middle Income Segment,Poor,6k-10k,624.25,5302.9475,14295.150000000001,204.94,0,2,4,4,True
1967,1,2024-04-24,2024-04-24,High Income Segment,Poor,6k-10k,428.0,9209.19,11739.23,0.0,0,1,1,1,False
1968,7,2023-06-13,2025-03-26,High Income Segment,Poor,3k-6k,528.8571428571429,5226.927142857143,52429.58,254.85000000000002,0,3,7,7,True
1969,4,2023-01-30,2024-12-25,Middle Income Segment,Fair,3k-6k,714.0,4564.4725,16949.14,99.02,0,3,4,4,True
1970,1,2024-12-07,2024-12-07,Middle Income Segment,Fair,6k-10k,580.0,6287.36,10213.45,50.55,0,1,1,1,False
1972,5,2023-08-01,2024-09-23,High Income Segment,Fair,3k-6k,679.8,5454.636,13456.539999999999,218.95,1,3,5,5,True
1973,4,2023-10-14,2024-12-08,Low Income Segment,Poor,Under 3k,601.0,3008.0,6733.59,183.59,1,2,4,4,True
1974,6,2023-01-24,2025-02-25,Middle Income Segment,Poor,3k-6k,541.0,4886.561666666667,50587.93,271.18,1,2,6,6,True
1975,6,2023-01-05,2025-04-04,Middle Income Segment,Poor,3k-6k,425.5,4510.586666666666,32551.25,67.3,0,3,5,6,True
1976,3,2023-02-11,2025-03-26,High Income Segment,Poor,6k-10k,547.3333333333334,6374.346666666667,12775.400000000001,88.85,0,3,3,3,True
1977,1,2025-01-10,2025-01-10,Middle Income Segment,Poor,3k-6k,352.0,5094.51,8277.31,28.05,0,1,1,1,False
1978,2,2025-03-25,2025-04-26,High Income Segment,Good,6k-10k,729.0,4882.895,1601.48,0.0,0,2,2,2,True
1979,1,2024-08-02,2024-08-02,High Income Segment,Poor,6k-10k,395.0,7878.2,4019.72,11.86,0,1,1,1,False
1980,1,2024-08-14,2024-08-14,Low Income Segment,Poor,Under 3k,381.0,1505.61,637.24,0.0,0,1,1,1,False
1981,2,2023-12-06,2024-01-29,High Income Segment,Poor,6k-10k,372.5,7289.495000000001,9777.64,0.0,0,1,2,2,True
1982,1,2024-10-14,2024-10-14,High Income Segment,Good,6k-10k,726.0,9150.61,960.43,0.0,0,1,1,1,False
1983,1,2023-05-09,2023-05-09,High Income Segment,Poor,6k-10k,348.0,9262.34,3464.57,28.59,0,1,1,1,False
1984,3,2023-08-17,2024-08-25,High Income Segment,Poor,3k-6k,401.0,4657.636666666666,16726.41,100.92999999999999,0,3,3,3,True
1985,2,2023-03-15,2024-09-30,High Income Segment,Fair,6k-10k,519.5,6000.14,9912.64,13.62,0,2,2,2,True
1986,3,2024-04-30,2025-05-07,High Income Segment,Poor,6k-10k,555.3333333333334,7730.833333333333,30173.28,115.25999999999999,0,2,3,3,True
1987,5,2023-03-02,2025-03-30,Middle Income Segment,Poor,6k-10k,559.2,7080.825999999999,15932.060000000001,177.77,0,2,5,5,True
1988,3,2023-01-22,2024-10-04,Middle Income Segment,Exceptional,3k-6k,630.0,4385.8533333333335,17843.739999999998,75.89,0,1,3,3,True
1989,3,2023-04-13,2025-04-07,High Income Segment,Fair,6k-10k,635.3333333333334,7724.413333333333,12131.11,85.44,0,2,3,3,True
1990,4,2023-07-28,2024-11-28,High Income Segment,Fair,6k-10k,557.25,7359.91,11369.7,13.23,0,2,4,4,True
1991,2,2024-03-15,2024-03-22,Middle Income Segment,Fair,3k-6k,541.5,5110.125,10846.71,31.71,0,1,2,2,True
1992,5,2023-10-14,2024-11-11,High Income Segment,Poor,6k-10k,537.0,7291.598,40099.09,283.1,1,2,5,5,True
1994,2,2024-09-05,2025-04-08,High Income Segment,Poor,6k-10k,444.0,7879.295,6372.63,0.0,0,1,2,2,True
1995,2,2024-02-17,2024-03-15,High Income Segment,Good,3k-6k,545.0,7547.035,4362.81,148.88,0,2,2,2,True
1996,1,2025-02-12,2025-02-12,Middle Income Segment,Poor,3k-6k,540.0,5450.46,3950.74,0.0,0,1,1,1,False
1997,3,2023-07-08,2025-02-24,High Income Segment,Poor,3k-6k,447.0,5586.883333333334,10887.230000000001,78.59,0,3,3,3,True
1998,1,2023-04-07,2023-04-07,Low Income Segment,Poor,Under 3k,528.0,2437.3,8554.24,31.88,0,1,1,1,False
1999,4,2023-09-23,2025-04-25,Low Income Segment,Poor,Under 3k,556.5,4526.3925,31767.48,96.44,0,3,4,4,True
2000,2,2023-07-19,2024-07-07,High Income Segment,Poor,6k-10k,473.0,5466.64,16746.17,217.48999999999998,1,2,2,2,True
2001,2,2023-07-21,2024-06-05,Low Income Segment,Poor,6k-10k,451.5,4448.09,11981.880000000001,22.72,0,2,2,2,True
2002,3,2023-02-16,2025-03-19,Middle Income Segment,Poor,3k-6k,547.3333333333334,3989.2000000000003,15525.96,26.65,0,2,3,3,True
2003,3,2023-05-28,2023-11-15,High Income Segment,Poor,3k-6k,578.0,5024.83,15231.29,156.57,0,3,3,3,True
2004,3,2023-03-13,2024-03-05,Middle Income Segment,Exceptional,3k-6k,637.3333333333334,2748.523333333333,6543.02,0.0,0,2,3,3,True
2005,1,2023-04-29,2023-04-29,Middle Income Segment,Poor,6k-10k,474.0,6727.77,7023.21,0.0,0,1,1,1,False
2006,1,2025-03-23,2025-03-23,Middle Income Segment,Good,3k-6k,692.0,4884.83,1344.37,0.0,0,1,1,1,False
2007,3,2023-01-13,2024-07-14,Middle Income Segment,Poor,3k-6k,508.3333333333333,5998.936666666666,12211.4,231.42999999999998,1,2,3,3,True
2008,2,2023-07-02,2023-07-04,Low Income Segment,Good,3k-6k,497.5,4304.77,11234.380000000001,253.6,1,2,2,2,True
2009,1,2023-06-10,2023-06-10,High Income Segment,Very Good,6k-10k,781.0,7400.9,1487.13,143.55,1,1,1,1,False
2010,1,2023-11-28,2023-11-28,Middle Income Segment,Good,3k-6k,728.0,5230.31,886.63,0.0,0,1,1,1,False
2012,2,2024-06-16,2024-10-10,High Income Segment,Good,6k-10k,631.5,8928.279999999999,9733.199999999999,92.46,0,1,2,2,True
2013,3,2023-03-21,2024-09-02,Middle Income Segment,Poor,3k-6k,482.0,3390.8800000000006,7450.77,53.2,0,2,3,3,True
2014,4,2023-01-19,2024-08-12,High Income Segment,Good,6k-10k,733.75,5480.76,14307.14,43.089999999999996,0,2,4,4,True
2015,4,2023-05-24,2025-04-17,Middle Income Segment,Fair,3k-6k,632.0,5278.9575,19618.059999999998,263.48,1,3,4,4,True
2016,4,2023-06-02,2025-02-06,High Income Segment,Exceptional,6k-10k,702.25,5946.817499999999,6254.6,105.11,0,3,4,4,True
2017,5,2023-02-11,2025-03-26,Low Income Segment,Poor,3k-6k,524.6,4547.487999999999,34081.91,25.79,0,3,5,5,True
2018,3,2023-09-13,2024-05-28,Middle Income Segment,Poor,3k-6k,536.6666666666666,5367.296666666666,17977.48,141.14,0,1,3,3,True
2019,4,2023-05-17,2025-01-13,High Income Segment,Fair,6k-10k,581.25,7235.2075,17563.72,89.48,0,2,4,4,True
2020,1,2024-07-24,2024-07-24,Middle Income Segment,Exceptional,6k-10k,832.0,6248.35,5653.04,0.0,0,1,1,1,False
2021,1,2023-08-17,2023-08-17,Low Income Segment,Fair,Under 3k,593.0,1715.94,1356.33,0.0,0,1,1,1,False
2022,1,2023-08-03,2023-08-03,Middle Income Segment,Fair,3k-6k,624.0,4635.98,8940.88,0.0,0,1,1,1,False
2024,2,2023-05-27,2025-01-19,High Income Segment,Fair,6k-10k,694.5,8640.68,5800.19,44.84,0,1,2,2,True
2025,4,2023-11-30,2025-04-20,Middle Income Segment,Poor,3k-6k,557.25,4363.275,11785.839999999998,312.39,1,2,4,4,True
2027,1,2023-05-14,2023-05-14,Middle Income Segment,Fair,6k-10k,615.0,6021.27,6361.19,12.58,0,1,1,1,False
2028,4,2023-01-24,2025-01-28,High Income Segment,Poor,6k-10k,666.25,5392.9625,15682.17,189.71,0,3,4,4,True
2029,2,2023-03-07,2023-10-04,High Income Segment,Fair,6k-10k,588.5,4991.645,7328.08,0.0,0,2,2,2,True
