city,latitude,longitude,listing_count
Rome,41.88,12.39,2
Rome,41.98,12.54,2
Rome,41.72,12.32,2
Rome,42.0,12.38,2
Rome,41.78,12.5,2
Rome,42.01,12.36,2
Rome,41.79,12.35,2
Rome,41.98,12.35,2
Rome,41.93,12.55,2
Rome,41.99,12.39,2
Rome,41.73,12.37,2
Rome,41.83,12.55,2
Rome,41.86,12.37,2
Rome,42.01,12.5,2
Rome,42.0,12.46,2
Rome,41.92,12.72,2
Rome,42.01,12.24,2
Rome,41.89,12.62,2
Rome,41.95,12.58,2
Rome,41.79,12.46,2
Rome,41.92,12.29,2
Rome,41.73,12.51,2
Rome,41.83,12.53,2
Rome,41.88,12.67,2
Rome,41.75,12.31,2
Rome,42.05,12.58,2
Rome,42.02,12.46,2
Rome,41.87,12.64,2
Rome,41.83,12.3,2
Rome,41.88,12.61,2
Rome,41.95,12.63,2
Rome,42.04,12.3,2
Rome,42.02,12.34,2
Rome,41.94,12.35,2
Rome,41.91,12.61,2
Rome,41.89,12.63,2
Rome,41.97,12.42,2
Rome,41.8,12.4,2
Rome,41.82,12.59,2
Rome,41.93,12.39,2
Rome,41.74,12.24,2
Rome,41.79,12.55,2
Rome,41.73,12.34,2
Rome,41.87,12.61,2
Rome,41.91,12.65,2
Rome,41.85,12.63,2
Rome,41.77,12.51,2
Rome,41.91,12.68,2
Rome,41.88,12.59,2
Rome,41.95,12.61,2
Rome,42.03,12.38,2
Rome,41.79,12.54,2
Rome,41.91,12.26,2
Rome,41.79,12.34,2
Rome,42.03,12.47,2
Rome,41.95,12.38,2
Rome,41.82,12.34,2
Sydney,-33.89,151.27,1487
Sydney,-33.88,151.21,914
Sydney,-33.88,151.22,756
Sydney,-33.89,151.26,672
Sydney,-33.89,151.28,663
Sydney,-33.88,151.2,607
Sydney,-33.89,151.2,518
Sydney,-33.87,151.22,511
Sydney,-33.89,151.21,510
Sydney,-33.9,151.27,503
Sydney,-33.9,151.21,473
Sydney,-33.8,151.29,466
Sydney,-33.87,151.2,414
Sydney,-33.92,151.25,384
Sydney,-33.89,151.25,372
Sydney,-33.88,151.23,370
Sydney,-33.87,151.23,362
Sydney,-33.9,151.26,347
Sydney,-33.9,151.18,314
Sydney,-33.91,151.25,300
Sydney,-33.88,151.18,285
Sydney,-33.91,151.21,284
Sydney,-33.91,151.26,271
Sydney,-33.92,151.23,267
Sydney,-33.88,151.28,261
Sydney,-33.79,151.28,260
Sydney,-33.91,151.24,251
Sydney,-33.8,151.28,244
Sydney,-33.92,151.26,242
Sydney,-33.93,151.15,240
Sydney,-33.89,151.18,233
Sydney,-33.89,151.23,232
Sydney,-33.88,151.27,228
Sydney,-33.9,151.2,220
Sydney,-33.79,151.29,209
Sydney,-33.88,151.19,202
Sydney,-33.92,151.19,197
Sydney,-33.78,151.29,196
Sydney,-33.84,151.21,194
Sydney,-33.92,151.24,191
Sydney,-33.87,151.19,189
Sydney,-33.9,151.17,181
Sydney,-33.87,151.21,181
Sydney,-33.78,151.28,179
Sydney,-33.9,151.19,178
Sydney,-33.88,151.24,172
Sydney,-33.89,151.22,168
Sydney,-33.89,151.24,158
Sydney,-33.9,151.25,146
Sydney,-33.86,151.21,139
Sydney,-33.83,151.23,133
Sydney,-33.86,151.2,132
Sydney,-33.89,151.19,131
Sydney,-33.91,151.18,127
Sydney,-33.83,151.2,124
Sydney,-33.82,151.24,121
Sydney,-33.89,151.16,121
Sydney,-33.94,151.24,119
Sydney,-33.83,151.22,118
Sydney,-33.94,151.26,117
Sydney,-33.84,151.22,115
Sydney,-33.86,151.28,113
Sydney,-33.76,151.29,112
Sydney,-33.83,151.21,110
Sydney,-33.91,151.2,110
Sydney,-33.75,151.29,109
Sydney,-33.89,151.17,109
Sydney,-33.91,151.22,107
Sydney,-33.88,151.17,104
Sydney,-33.86,151.17,102
Sydney,-33.86,151.18,101
Sydney,-33.95,151.25,97
Sydney,-33.93,151.25,96
Sydney,-33.83,151.08,95
Sydney,-33.87,151.17,93
Sydney,-33.88,151.26,92
Sydney,-33.85,151.07,91
Sydney,-33.79,151.27,90
Sydney,-33.88,151.1,90
Sydney,-33.93,151.26,88
Sydney,-33.8,151.27,88
Sydney,-33.93,151.19,86
Sydney,-33.83,151.24,84
Sydney,-33.8,151.18,82
Sydney,-33.87,151.09,81
Sydney,-33.63,151.33,80
Sydney,-33.85,151.22,79
Sydney,-33.77,151.28,76
Sydney,-33.77,151.29,76
Sydney,-33.82,151.2,75
Sydney,-33.8,151.26,74
Sydney,-33.83,151.09,73
Sydney,-33.84,151.2,72
Sydney,-34.05,151.15,71
Sydney,-33.6,151.32,70
Sydney,-33.91,151.27,69
Sydney,-33.83,151.25,69
Sydney,-33.87,151.27,69
Sydney,-33.76,151.3,68
Sydney,-33.84,151.23,67
Sydney,-33.86,151.19,66
Sydney,-33.92,151.2,65
Sydney,-33.95,151.23,65
Sydney,-33.95,151.14,65
Sydney,-33.82,151.01,64
Sydney,-33.94,151.25,64
Sydney,-33.94,151.15,64
Sydney,-33.92,151.22,64
Sydney,-33.73,151.3,63
Sydney,-33.91,151.15,63
Sydney,-33.88,151.25,63
Sydney,-33.61,151.33,63
Sydney,-33.9,151.15,62
Sydney,-33.85,151.21,62
Sydney,-33.64,151.32,61
Sydney,-33.78,151.11,60
Sydney,-33.85,151.18,60
Sydney,-33.97,151.1,59
Sydney,-33.89,151.12,59
Sydney,-33.79,151.26,59
Sydney,-33.72,151.3,58
Sydney,-33.96,151.14,58
Sydney,-33.65,151.32,57
Sydney,-33.89,151.13,57
Sydney,-33.71,151.3,57
Sydney,-33.89,151.15,56
Sydney,-33.87,151.1,56
Sydney,-33.91,151.16,56
Sydney,-33.93,151.23,56
Sydney,-33.87,151.24,55
Sydney,-33.83,151.19,54
Sydney,-33.88,151.16,54
Sydney,-33.78,151.27,54
Sydney,-33.93,151.2,53
Sydney,-33.91,151.14,53
Sydney,-33.9,151.22,53
Sydney,-33.87,151.28,52
Sydney,-33.79,151.18,51
Sydney,-33.82,151.0,51
Sydney,-33.89,151.14,51
Sydney,-33.82,151.08,51
Sydney,-33.62,151.33,50
Sydney,-33.79,151.25,49
Sydney,-33.81,151.18,49
Sydney,-33.82,151.09,49
Sydney,-33.92,151.21,49
Sydney,-33.96,151.15,49
Sydney,-33.82,151.25,49
Sydney,-33.93,151.14,49
Sydney,-33.95,151.26,48
Sydney,-33.82,151.18,48
Sydney,-33.76,151.28,48
Sydney,-33.94,151.23,48
Sydney,-33.95,151.13,47
Sydney,-33.9,151.16,47
Sydney,-33.82,151.23,47
Sydney,-33.62,151.34,47
Sydney,-33.63,151.32,46
Sydney,-33.9,151.14,46
Sydney,-33.82,151.1,45
Sydney,-33.77,151.08,45
Sydney,-33.64,151.33,45
Sydney,-33.91,151.12,45
Sydney,-33.95,151.24,45
Sydney,-33.88,151.15,44
Sydney,-33.93,151.16,44
Sydney,-33.87,151.25,44
Sydney,-33.91,151.19,44
Sydney,-33.92,151.15,44
Sydney,-33.81,151.29,44
Sydney,-33.66,151.32,44
Sydney,-33.87,151.18,43
Sydney,-33.94,151.14,43
Sydney,-33.93,151.24,42
Sydney,-33.82,151.21,41
Sydney,-33.87,151.26,41
Sydney,-33.81,151.17,41
Sydney,-33.78,151.12,40
Sydney,-33.92,151.03,38
Sydney,-33.65,151.31,38
Sydney,-33.82,151.19,38
Sydney,-33.82,151.02,38
Sydney,-33.63,151.34,38
Sydney,-33.64,151.31,38
Sydney,-33.74,151.3,37
Sydney,-33.92,151.18,37
Sydney,-33.84,151.24,36
Sydney,-33.75,151.28,36
Sydney,-33.93,151.21,35
Sydney,-33.81,151.2,35
Sydney,-33.97,151.11,35
Sydney,-33.66,151.31,34
Sydney,-33.85,151.28,34
Sydney,-33.97,151.15,34
Sydney,-33.88,151.11,34
Sydney,-33.8,151.19,34
Sydney,-33.85,151.15,34
Sydney,-33.91,151.23,33
Sydney,-33.86,151.08,33
Sydney,-33.7,151.29,33
Sydney,-33.81,151.16,33
Sydney,-33.93,150.92,32
Sydney,-33.96,151.13,32
Sydney,-34.06,151.15,31
Sydney,-33.86,151.06,31
Sydney,-33.9,151.24,31
Sydney,-33.96,151.1,30
Sydney,-33.98,151.24,30
Sydney,-33.96,151.23,30
Sydney,-33.88,151.13,30
Sydney,-33.68,151.31,29
Sydney,-33.8,151.2,29
Sydney,-33.82,151.22,29
Sydney,-33.78,151.26,29
Sydney,-33.75,151.3,28
Sydney,-33.87,151.11,28
Sydney,-33.7,151.3,27
Sydney,-33.83,151.07,27
Sydney,-33.92,151.1,27
Sydney,-33.6,151.33,27
Sydney,-33.87,151.16,27
Sydney,-33.85,151.13,26
Sydney,-33.81,151.26,26
Sydney,-33.92,151.17,26
Sydney,-33.78,151.05,25
Sydney,-33.76,151.27,25
Sydney,-33.97,151.13,25
Sydney,-33.81,151.11,25
Sydney,-33.91,151.13,25
Sydney,-33.62,151.32,25
Sydney,-33.95,151.2,24
Sydney,-33.92,151.16,24
Sydney,-33.8,151.25,24
Sydney,-33.91,151.1,24
Sydney,-33.88,151.12,24
Sydney,-33.73,151.29,24
Sydney,-33.79,151.19,24
Sydney,-33.81,151.01,23
Sydney,-33.67,151.31,23
Sydney,-33.85,151.2,23
Sydney,-33.8,151.01,23
Sydney,-33.76,151.25,23
Sydney,-34.08,151.16,23
Sydney,-33.97,151.25,22
Sydney,-33.81,151.1,22
Sydney,-33.94,151.2,22
Sydney,-33.85,151.16,22
Sydney,-33.91,151.17,22
Sydney,-33.9,151.13,22
Sydney,-33.77,151.27,22
Sydney,-33.99,151.13,22
Sydney,-33.85,151.14,21
Sydney,-33.81,151.02,21
Sydney,-33.79,151.09,21
Sydney,-33.95,151.08,21
Sydney,-33.71,151.29,21
Sydney,-33.8,151.17,21
Sydney,-33.79,151.13,21
Sydney,-33.78,151.1,21
Sydney,-33.97,151.12,20
Sydney,-33.92,151.04,20
Sydney,-33.85,151.03,20
Sydney,-33.77,151.09,20
Sydney,-33.67,151.32,20
Sydney,-33.75,151.15,20
Sydney,-33.64,151.29,20
Sydney,-33.83,151.18,20
Sydney,-33.79,151.08,19
Sydney,-33.82,150.99,19
Sydney,-33.68,151.3,19
Sydney,-33.72,151.29,19
Sydney,-33.69,151.11,19
Sydney,-33.54,151.24,19
Sydney,-33.69,151.3,18
Sydney,-33.83,151.17,18
Sydney,-33.95,151.05,18
Sydney,-33.87,151.03,18
Sydney,-33.79,151.12,17
Sydney,-33.69,151.31,17
Sydney,-33.83,151.13,17
Sydney,-33.82,151.11,17
Sydney,-33.83,151.01,17
Sydney,-33.96,151.24,17
Sydney,-34.08,151.15,17
Sydney,-33.74,151.29,17
Sydney,-33.78,151.17,17
Sydney,-33.8,151.24,17
Sydney,-33.75,150.96,17
Sydney,-33.96,151.16,16
Sydney,-33.81,151.09,16
Sydney,-33.87,151.13,16
Sydney,-33.95,151.21,16
Sydney,-33.71,151.1,16
Sydney,-33.59,151.32,16
Sydney,-33.82,151.16,16
Sydney,-33.74,151.07,16
Sydney,-33.81,151.0,16
Sydney,-33.98,151.14,16
Sydney,-33.79,151.11,16
Sydney,-34.04,151.16,15
Sydney,-33.91,151.04,15
Sydney,-33.82,151.17,15
Sydney,-33.77,151.1,15
Sydney,-33.67,151.3,15
Sydney,-33.79,151.24,15
Sydney,-33.85,151.06,15
Sydney,-33.86,151.09,15
Sydney,-33.89,151.11,15
Sydney,-33.7,151.28,15
Sydney,-33.99,151.14,15
Sydney,-33.73,150.97,15
Sydney,-33.94,151.22,14
Sydney,-34.05,151.14,14
Sydney,-33.98,151.25,14
Sydney,-33.83,151.15,14
Sydney,-33.69,151.29,14
Sydney,-33.96,151.25,14
Sydney,-33.86,151.13,14
Sydney,-33.81,151.04,14
Sydney,-33.81,151.19,14
Sydney,-33.78,151.07,14
Sydney,-33.86,151.15,14
Sydney,-34.04,151.12,14
Sydney,-33.8,151.04,14
Sydney,-33.79,150.97,14
Sydney,-33.8,151.16,14
Sydney,-33.8,151.15,14
Sydney,-33.79,151.2,14
Sydney,-33.92,151.07,14
Sydney,-33.8,151.21,13
Sydney,-33.9,151.23,13
Sydney,-34.05,151.16,13
Sydney,-33.75,151.27,13
Sydney,-33.83,151.0,13
Sydney,-33.77,151.26,13
Sydney,-33.76,151.16,13
Sydney,-33.88,151.14,13
Sydney,-33.77,151.16,13
Sydney,-33.78,151.09,13
Sydney,-33.76,151.26,13
Sydney,-33.75,150.7,13
Sydney,-33.92,151.11,13
Sydney,-33.84,151.11,13
Sydney,-33.8,151.09,13
Sydney,-34.08,151.13,13
Sydney,-34.09,151.15,13
Sydney,-33.82,151.12,13
Sydney,-33.8,151.11,13
Sydney,-33.59,151.3,13
Sydney,-33.73,151.08,13
Sydney,-33.91,151.11,13
Sydney,-33.84,151.09,13
Sydney,-33.74,151.0,13
Sydney,-33.95,151.07,13
Sydney,-33.86,151.04,13
Sydney,-33.84,151.13,12
Sydney,-34.06,151.16,12
Sydney,-33.75,151.26,12
Sydney,-33.83,151.14,12
Sydney,-33.81,151.28,12
Sydney,-33.81,151.08,12
Sydney,-33.86,151.07,12
Sydney,-33.8,151.14,12
Sydney,-33.9,151.11,12
Sydney,-33.65,151.28,12
Sydney,-33.91,151.08,12
Sydney,-33.76,150.71,12
Sydney,-34.0,151.14,12
Sydney,-33.89,151.29,12
Sydney,-33.93,151.06,12
Sydney,-33.69,151.1,12
Sydney,-33.92,151.14,12
Sydney,-33.71,151.11,12
Sydney,-33.79,151.07,12
Sydney,-33.78,151.18,12
Sydney,-33.73,151.28,12
Sydney,-33.92,151.05,12
Sydney,-33.89,151.1,12
Sydney,-33.96,151.04,12
Sydney,-33.91,151.03,11
Sydney,-33.92,150.93,11
Sydney,-33.92,150.92,11
Sydney,-33.94,151.21,11
Sydney,-34.07,151.15,11
Sydney,-33.79,151.14,11
Sydney,-33.74,151.28,11
Sydney,-33.94,151.13,11
Sydney,-33.75,151.24,11
Sydney,-33.81,150.99,11
Sydney,-33.76,151.15,11
Sydney,-33.75,151.22,11
Sydney,-33.77,151.07,11
Sydney,-34.0,151.13,11
Sydney,-33.78,151.04,11
Sydney,-33.74,150.96,11
Sydney,-33.84,151.28,11
Sydney,-33.78,151.24,11
Sydney,-33.77,151.18,11
Sydney,-33.95,151.16,11
Sydney,-33.98,151.11,11
Sydney,-33.7,151.11,11
Sydney,-33.76,151.1,11
Sydney,-33.93,151.08,11
Sydney,-33.93,151.12,10
Sydney,-33.89,151.09,10
Sydney,-33.92,151.13,10
Sydney,-33.92,151.08,10
Sydney,-33.85,151.08,10
Sydney,-33.85,151.23,10
Sydney,-33.79,151.0,10
Sydney,-33.81,151.22,10
Sydney,-33.82,151.15,10
Sydney,-33.78,151.2,10
Sydney,-34.05,151.13,10
Sydney,-33.81,151.25,10
Sydney,-33.9,151.1,10
Sydney,-33.8,150.97,10
Sydney,-33.84,151.04,10
Sydney,-34.03,151.09,10
Sydney,-33.76,151.21,10
Sydney,-33.76,150.99,10
Sydney,-33.95,151.02,10
Sydney,-33.7,151.12,10
Sydney,-34.04,151.09,10
Sydney,-33.74,151.27,10
Sydney,-33.87,151.08,10
Sydney,-33.97,151.14,10
Sydney,-33.81,151.15,9
Sydney,-33.94,151.11,9
Sydney,-33.86,151.16,9
Sydney,-33.81,151.24,9
Sydney,-33.74,151.21,9
Sydney,-33.76,150.72,9
Sydney,-33.81,150.98,9
Sydney,-33.8,151.06,9
Sydney,-33.83,151.02,9
Sydney,-34.03,151.06,9
Sydney,-33.96,151.09,9
Sydney,-33.7,151.31,9
Sydney,-33.8,151.3,9
Sydney,-33.78,151.08,9
Sydney,-33.81,151.27,9
Sydney,-33.95,151.09,9
Sydney,-33.96,151.11,9
Sydney,-33.97,151.08,9
Sydney,-33.87,151.04,9
Sydney,-33.98,151.13,9
Sydney,-33.96,151.03,9
Sydney,-33.8,151.12,8
Sydney,-34.03,151.1,8
Sydney,-33.8,151.0,8
Sydney,-33.82,151.13,8
Sydney,-33.73,151.0,8
Sydney,-33.86,151.11,8
Sydney,-33.75,151.07,8
Sydney,-33.7,151.1,8
Sydney,-33.93,151.03,8
Sydney,-34.04,151.1,8
Sydney,-33.82,151.05,8
Sydney,-34.01,151.11,8
Sydney,-33.73,151.12,8
Sydney,-33.74,150.94,8
Sydney,-33.79,150.95,8
Sydney,-33.93,151.22,8
Sydney,-33.75,151.23,8
Sydney,-33.85,151.04,8
Sydney,-33.74,151.19,8
Sydney,-33.87,151.12,8
Sydney,-33.4,150.98,8
Sydney,-33.52,151.18,8
Sydney,-33.72,151.17,8
Sydney,-33.82,151.14,8
Sydney,-33.97,151.09,8
Sydney,-34.08,151.14,8
Sydney,-33.74,151.23,8
Sydney,-33.73,151.27,8
Sydney,-33.8,151.13,8
Sydney,-33.8,150.78,8
Sydney,-33.95,151.06,8
Sydney,-33.88,150.96,8
Sydney,-33.81,150.97,8
Sydney,-33.75,151.05,8
Sydney,-33.84,151.0,8
Sydney,-33.75,150.78,8
Sydney,-33.74,151.14,7
Sydney,-33.84,151.15,7
Sydney,-33.93,151.09,7
Sydney,-33.88,151.09,7
Sydney,-33.92,151.09,7
Sydney,-33.67,151.29,7
Sydney,-33.73,151.01,7
Sydney,-33.87,151.15,7
Sydney,-33.83,150.99,7
Sydney,-33.78,151.06,7
Sydney,-33.94,151.16,7
Sydney,-33.55,151.23,7
Sydney,-33.96,151.02,7
Sydney,-33.75,151.25,7
Sydney,-33.65,151.3,7
Sydney,-33.96,151.08,7
Sydney,-33.97,151.24,7
Sydney,-33.84,151.25,7
Sydney,-33.8,151.22,7
Sydney,-33.76,151.2,7
Sydney,-33.79,151.21,7
Sydney,-33.76,151.11,7
Sydney,-33.83,151.12,7
Sydney,-34.01,151.2,7
Sydney,-33.77,151.21,7
Sydney,-33.75,150.68,7
Sydney,-33.86,151.05,7
Sydney,-33.87,151.14,7
Sydney,-33.74,151.16,7
Sydney,-33.78,150.85,7
Sydney,-33.78,150.93,7
Sydney,-33.78,150.87,7
Sydney,-33.77,151.17,7
Sydney,-33.75,150.99,7
Sydney,-33.97,150.9,7
Sydney,-33.95,151.11,7
Sydney,-34.0,151.06,7
Sydney,-33.92,151.12,7
Sydney,-34.03,150.85,7
Sydney,-33.75,151.04,7
Sydney,-33.9,151.0,7
Sydney,-33.64,151.28,7
Sydney,-33.89,151.08,7
Sydney,-33.87,151.07,7
Sydney,-33.89,150.94,6
Sydney,-33.8,150.99,6
Sydney,-33.94,151.05,6
Sydney,-33.78,151.13,6
Sydney,-33.91,150.93,6
Sydney,-33.86,151.27,6
Sydney,-33.91,151.09,6
Sydney,-33.84,150.99,6
Sydney,-33.77,151.11,6
Sydney,-33.78,151.25,6
Sydney,-33.71,151.09,6
Sydney,-33.72,150.99,6
Sydney,-33.79,151.05,6
Sydney,-33.79,151.16,6
Sydney,-33.98,151.09,6
Sydney,-34.01,151.07,6
Sydney,-33.68,151.29,6
Sydney,-33.66,151.29,6
Sydney,-33.94,151.02,6
Sydney,-33.95,151.15,6
Sydney,-33.85,151.29,6
Sydney,-33.81,151.07,6
Sydney,-33.95,151.12,6
Sydney,-33.78,151.19,6
Sydney,-33.98,151.1,6
Sydney,-34.05,150.83,6
Sydney,-33.77,151.05,6
Sydney,-33.75,150.67,6
Sydney,-33.74,150.9,6
Sydney,-33.93,151.1,6
Sydney,-33.85,150.98,6
Sydney,-33.84,151.06,6
Sydney,-33.9,151.03,6
Sydney,-33.79,151.1,6
Sydney,-33.72,151.11,6
Sydney,-33.75,151.06,6
Sydney,-33.77,150.89,6
Sydney,-34.01,151.1,6
Sydney,-33.71,150.91,6
Sydney,-33.71,151.12,6
Sydney,-33.73,151.17,6
Sydney,-34.03,151.07,6
Sydney,-33.94,151.12,6
Sydney,-33.9,151.05,6
Sydney,-33.71,150.92,6
Sydney,-33.76,150.84,6
Sydney,-33.93,151.07,5
Sydney,-33.81,151.21,5
Sydney,-34.02,151.07,5
Sydney,-33.77,151.15,5
Sydney,-33.73,151.13,5
Sydney,-33.99,151.07,5
Sydney,-33.77,150.79,5
Sydney,-33.81,151.3,5
Sydney,-33.96,150.9,5
Sydney,-34.06,151.14,5
Sydney,-33.78,150.9,5
Sydney,-33.86,151.14,5
Sydney,-33.74,151.1,5
Sydney,-33.81,151.03,5
Sydney,-33.73,151.26,5
Sydney,-33.73,150.7,5
Sydney,-33.6,151.12,5
Sydney,-33.77,151.13,5
Sydney,-33.81,150.96,5
Sydney,-34.04,151.11,5
Sydney,-34.09,151.16,5
Sydney,-33.72,151.28,5
Sydney,-33.85,150.93,5
Sydney,-33.74,151.22,5
Sydney,-33.63,151.28,5
Sydney,-33.94,151.19,5
Sydney,-33.59,151.12,5
Sydney,-33.94,151.1,5
Sydney,-33.98,151.12,5
Sydney,-33.77,150.93,5
Sydney,-34.04,151.08,5
Sydney,-33.82,151.06,5
Sydney,-33.79,151.06,5
Sydney,-33.77,151.0,5
Sydney,-33.79,151.04,5
Sydney,-33.95,151.1,5
Sydney,-33.78,150.89,5
Sydney,-33.74,151.17,5
Sydney,-33.81,151.06,5
Sydney,-33.84,151.05,5
Sydney,-33.75,150.95,5
Sydney,-33.99,151.09,5
Sydney,-33.96,151.01,5
Sydney,-33.77,150.84,5
Sydney,-33.62,151.04,5
Sydney,-33.71,150.93,5
Sydney,-33.78,151.16,5
Sydney,-33.95,151.03,5
Sydney,-34.01,151.21,5
Sydney,-33.74,151.13,5
Sydney,-33.94,151.07,5
Sydney,-33.74,151.2,5
Sydney,-33.76,151.0,5
Sydney,-33.75,151.16,5
Sydney,-33.84,151.03,5
Sydney,-33.7,150.94,5
Sydney,-34.0,151.08,5
Sydney,-33.63,151.31,5
Sydney,-33.72,151.08,5
Sydney,-33.73,151.22,5
Sydney,-33.76,150.82,5
Sydney,-33.79,150.99,5
Sydney,-33.76,151.19,5
Sydney,-33.77,150.91,5
Sydney,-33.9,151.02,5
Sydney,-33.8,150.98,5
Sydney,-33.79,150.9,5
Sydney,-33.88,150.93,5
Sydney,-33.76,151.22,5
Sydney,-33.9,150.94,5
Sydney,-33.77,151.25,5
Sydney,-33.73,151.05,4
Sydney,-33.95,151.22,4
Sydney,-34.04,151.15,4
Sydney,-34.04,151.06,4
Sydney,-33.85,151.19,4
Sydney,-33.73,151.16,4
Sydney,-33.72,151.12,4
Sydney,-33.88,151.01,4
Sydney,-34.07,151.16,4
Sydney,-33.89,151.07,4
Sydney,-34.04,151.07,4
Sydney,-33.84,151.18,4
Sydney,-33.85,151.11,4
Sydney,-34.06,150.82,4
Sydney,-33.84,151.19,4
Sydney,-33.76,150.88,4
Sydney,-33.83,151.26,4
Sydney,-33.98,150.82,4
Sydney,-33.7,150.9,4
Sydney,-33.76,151.17,4
Sydney,-33.82,150.93,4
Sydney,-33.78,150.8,4
Sydney,-33.95,150.9,4
Sydney,-34.05,151.1,4
Sydney,-33.88,151.04,4
Sydney,-34.04,150.74,4
Sydney,-34.07,150.78,4
Sydney,-33.6,151.3,4
Sydney,-33.68,151.1,4
Sydney,-33.76,151.08,4
Sydney,-33.87,150.99,4
Sydney,-33.73,150.86,4
Sydney,-33.78,150.97,4
Sydney,-33.86,150.95,4
Sydney,-33.96,151.0,4
Sydney,-33.72,151.1,4
Sydney,-33.98,150.85,4
Sydney,-33.79,150.94,4
Sydney,-34.01,151.09,4
Sydney,-33.71,150.96,4
Sydney,-33.96,150.89,4
Sydney,-33.77,151.03,4
Sydney,-33.73,151.21,4
Sydney,-33.95,150.91,4
Sydney,-34.06,151.13,4
Sydney,-33.78,150.91,4
Sydney,-33.71,151.14,4
Sydney,-33.76,151.13,4
Sydney,-33.75,151.12,4
Sydney,-34.03,151.12,4
Sydney,-33.65,151.29,4
Sydney,-34.07,150.73,4
Sydney,-33.76,150.7,4
Sydney,-33.96,150.95,4
Sydney,-33.76,150.97,4
Sydney,-33.96,151.12,4
Sydney,-33.88,151.05,4
Sydney,-33.63,151.02,4
Sydney,-33.62,151.14,4
Sydney,-33.77,150.7,4
Sydney,-33.69,151.28,4
Sydney,-33.79,150.98,4
Sydney,-33.86,150.99,4
Sydney,-33.75,151.14,4
Sydney,-33.71,150.9,4
Sydney,-33.9,151.09,4
Sydney,-33.78,150.84,4
Sydney,-33.73,151.14,4
Sydney,-33.73,150.94,4
Sydney,-33.81,151.12,4
Sydney,-33.77,151.14,4
Sydney,-33.97,151.07,4
Sydney,-33.95,151.04,4
Sydney,-33.74,151.03,4
Sydney,-33.86,150.98,4
Sydney,-34.02,151.1,4
Sydney,-33.74,151.05,4
Sydney,-33.97,150.89,4
Sydney,-33.72,151.13,4
Sydney,-33.79,151.22,4
Sydney,-33.69,150.93,4
Sydney,-33.95,151.01,4
Sydney,-33.93,151.13,4
Sydney,-33.77,150.9,4
Sydney,-33.71,150.88,4
Sydney,-33.77,150.78,4
Sydney,-33.96,151.05,4
Sydney,-33.78,151.02,4
Sydney,-34.03,151.11,4
Sydney,-33.73,151.02,4
Sydney,-33.91,151.02,4
Sydney,-33.84,151.08,4
Sydney,-33.77,151.12,4
Sydney,-33.73,151.23,4
Sydney,-33.92,151.01,4
Sydney,-33.98,151.23,4
Sydney,-33.78,151.22,4
Sydney,-33.66,151.3,3
Sydney,-33.86,151.1,3
Sydney,-33.71,151.17,3
Sydney,-33.76,150.76,3
Sydney,-33.85,151.27,3
Sydney,-33.78,151.0,3
Sydney,-33.68,151.32,3
Sydney,-33.84,151.14,3
Sydney,-33.99,151.15,3
Sydney,-34.02,151.06,3
Sydney,-34.04,151.13,3
Sydney,-34.01,150.86,3
Sydney,-33.81,151.23,3
Sydney,-34.01,151.08,3
Sydney,-33.76,151.07,3
Sydney,-33.88,151.08,3
Sydney,-34.01,150.73,3
Sydney,-33.82,150.97,3
Sydney,-33.98,150.81,3
Sydney,-33.62,151.2,3
Sydney,-33.69,150.96,3
Sydney,-33.79,150.96,3
Sydney,-33.78,151.21,3
Sydney,-33.77,151.22,3
Sydney,-33.68,151.28,3
Sydney,-33.71,150.95,3
Sydney,-33.61,151.32,3
Sydney,-33.73,150.91,3
Sydney,-34.0,151.07,3
Sydney,-33.86,150.92,3
Sydney,-33.9,151.04,3
Sydney,-33.89,151.03,3
Sydney,-33.76,150.9,3
Sydney,-33.75,151.03,3
Sydney,-34.08,150.78,3
Sydney,-33.55,151.21,3
Sydney,-33.75,150.93,3
Sydney,-33.54,151.14,3
Sydney,-33.76,150.95,3
Sydney,-33.8,150.96,3
Sydney,-33.61,151.14,3
Sydney,-33.74,151.04,3
Sydney,-33.96,150.98,3
Sydney,-33.76,151.14,3
Sydney,-33.85,150.96,3
Sydney,-33.88,151.0,3
Sydney,-34.05,151.12,3
Sydney,-33.78,151.15,3
Sydney,-34.06,151.08,3
Sydney,-33.64,151.3,3
Sydney,-33.91,150.87,3
Sydney,-33.89,151.02,3
Sydney,-34.05,151.11,3
Sydney,-34.07,151.11,3
Sydney,-34.07,151.01,3
Sydney,-33.69,150.95,3
Sydney,-33.7,150.92,3
Sydney,-33.75,150.88,3
Sydney,-33.81,151.05,3
Sydney,-33.86,151.03,3
Sydney,-33.96,151.07,3
Sydney,-33.93,150.91,3
Sydney,-33.8,151.03,3
Sydney,-33.84,151.01,3
Sydney,-33.76,150.73,3
Sydney,-33.7,150.82,3
Sydney,-33.9,150.91,3
Sydney,-33.87,151.02,3
Sydney,-33.68,151.11,3
Sydney,-33.73,150.88,3
Sydney,-33.73,151.09,3
Sydney,-33.93,151.11,3
Sydney,-33.72,151.22,3
Sydney,-33.72,151.14,3
Sydney,-33.94,151.01,3
Sydney,-33.89,151.0,3
Sydney,-33.81,151.13,3
Sydney,-33.71,151.08,3
Sydney,-33.73,151.15,3
Sydney,-33.91,150.92,3
Sydney,-33.78,151.03,3
Sydney,-33.86,150.89,3
